OORDER_ID,ARRIVAL_DATE,ARRIVAL_TIME,TABLE_NUMBER,CUSTOMER_QUANTITY,BRANCH_ID
O090624,2018-01-03,20:39:07,29,7,B011
O090626,2021-04-30,13:45:14,20,4,B008
O090629,2024-08-01,18:21:32,49,10,B007
O090637,2022-12-03,19:53:54,21,4,B007
O090646,2022-10-13,19:44:31,10,5,B006
O090647,2024-08-02,14:23:39,24,2,B001
O090650,2024-09-10,12:10:24,45,7,B011
O090653,2024-09-12,17:42:27,33,6,B012
O090654,2023-10-26,11:38:05,42,7,B014
O090657,2022-06-26,20:36:30,10,3,B006
O090658,2021-09-13,08:38:01,26,6,B015
O090659,2022-09-19,17:23:34,27,9,B011
O090664,2018-07-12,16:40:09,38,9,B002
O090669,2017-09-12,13:39:00,45,6,B013
O090672,2024-09-25,16:39:28,13,3,B008
O090675,2021-12-01,16:37:12,16,2,B007
O090677,2019-11-30,10:08:20,36,9,B007
O090679,2023-08-12,06:39:58,4,1,B013
O090681,2024-11-16,13:18:04,30,8,B002
O090682,2022-08-19,09:26:12,18,5,B004
O090683,2024-08-03,07:46:44,11,3,B009
O090684,2020-05-03,07:15:09,4,1,B012
O090686,2024-12-03,13:08:41,39,8,B007
O090689,2022-09-19,15:19:10,16,1,B001
O090698,2022-04-26,21:29:03,22,4,B005
O090705,2019-08-03,12:10:46,46,7,B014
O090707,2023-10-17,18:19:00,34,6,B010
O090710,2021-04-30,12:07:23,42,10,B008
O090711,2018-10-05,19:25:47,26,10,B002
O090713,2021-11-16,21:56:19,34,6,B005
O090715,2018-08-04,21:53:11,42,7,B005
O090716,2017-05-26,12:34:03,45,6,B011
O090717,2024-07-24,12:57:33,26,8,B002
O090719,2024-05-06,20:33:46,41,6,B014
O090724,2023-07-02,11:22:52,35,8,B001
O090728,2021-02-17,11:29:26,28,8,B003
O090731,2020-04-06,20:20:28,38,7,B014
O090733,2021-08-27,20:03:50,25,3,B010
O090734,2021-09-09,09:04:07,23,3,B014
O090736,2021-11-30,15:19:26,32,7,B003
O090737,2024-07-25,20:19:40,4,4,B008
O090739,2020-09-08,17:21:48,32,6,B008
O090743,2023-01-01,14:54:07,47,7,B014
O090748,2024-11-25,10:21:22,12,3,B004
O090751,2020-09-25,14:19:19,38,10,B011
O090752,2018-10-01,15:00:13,34,7,B014
O090753,2023-09-17,15:13:12,9,1,B015
O090758,2020-11-10,08:42:55,2,5,B003
O090760,2021-02-16,18:44:45,13,2,B013
O090761,2023-02-24,14:20:48,2,5,B001
O090763,2024-08-11,20:24:47,12,1,B008
O090767,2020-02-10,12:36:47,44,8,B012
O090770,2024-11-27,14:01:26,19,5,B009
O090772,2024-05-16,18:37:10,26,8,B006
O090774,2022-05-24,14:47:54,2,4,B001
O090776,2020-04-26,10:26:45,49,7,B001
O090780,2020-05-12,18:02:48,39,9,B015
O090784,2022-03-11,16:36:10,29,10,B004
O090785,2024-08-23,14:02:59,34,8,B008
O090787,2017-10-23,17:28:22,22,2,B001
O090789,2024-02-28,18:13:56,43,6,B012
O090791,2023-08-13,08:10:01,3,2,B013
O090797,2022-05-18,12:10:24,48,6,B006
O090798,2019-03-31,20:21:52,10,4,B011
O090802,2022-03-03,16:42:00,8,1,B008
O090805,2016-06-08,11:39:11,16,5,B011
O090809,2023-04-11,15:28:37,25,1,B004
O090811,2019-08-11,14:29:27,48,7,B007
O090812,2024-11-25,09:45:34,20,2,B011
O090815,2024-07-02,21:43:23,8,1,B014
O090817,2024-10-24,17:26:54,49,9,B007
O090821,2024-01-16,18:42:57,36,8,B003
O090822,2024-10-21,12:45:22,39,9,B008
O090824,2022-08-04,18:46:11,49,10,B012
O090826,2023-05-14,11:36:07,48,8,B007
O090827,2022-12-26,08:11:32,6,4,B008
O090829,2024-11-25,11:38:55,45,7,B010
O090831,2024-07-11,14:16:23,31,8,B001
O090832,2023-01-13,10:06:31,45,6,B012
O090835,2023-11-27,13:33:19,43,9,B009
O090836,2023-01-12,09:44:43,2,2,B008
O090837,2023-10-21,08:58:01,44,7,B008
O090840,2023-04-24,09:45:25,30,6,B003
O090842,2022-11-19,12:25:14,3,1,B005
O090843,2020-02-24,10:47:20,6,4,B002
O090844,2024-08-01,16:10:42,46,9,B006
O090845,2022-08-18,09:51:29,7,3,B008
O090847,2022-05-18,14:20:24,40,9,B001
O090851,2023-12-15,15:16:45,30,9,B009
O090854,2024-07-19,14:02:22,18,2,B002
O090859,2021-12-10,10:31:21,13,4,B009
O090860,2022-08-13,14:09:31,17,5,B012
O090861,2018-05-19,11:18:50,6,1,B004
O090862,2020-07-02,07:38:01,37,9,B013
O090864,2021-09-04,21:34:14,15,5,B014
O090865,2023-11-27,09:41:47,22,3,B004
O090868,2021-10-05,07:24:39,3,1,B012
O090871,2022-05-06,19:03:12,29,10,B015
O090872,2016-11-21,10:22:27,42,6,B001
O090878,2023-04-30,07:17:05,46,8,B013
O090884,2020-07-07,09:31:04,17,5,B001
O090892,2021-10-30,21:19:36,15,1,B014
O090896,2021-09-12,12:24:40,24,5,B012
O090899,2021-05-29,16:35:39,13,3,B010
O090906,2019-05-29,08:09:55,20,4,B008
O090910,2020-12-19,14:58:46,49,8,B007
O090913,2022-10-19,13:01:16,22,5,B009
O090921,2022-06-10,07:34:00,36,9,B008
O090922,2016-08-17,16:49:28,44,10,B008
O090924,2018-08-14,19:48:11,2,1,B003
O090933,2024-09-26,17:29:16,25,3,B001
O090934,2024-07-31,12:57:00,19,2,B013
O090936,2018-08-03,10:04:17,35,7,B004
O090937,2021-07-27,20:05:13,30,9,B005
O090940,2024-07-30,17:14:30,28,6,B004
O090946,2021-09-05,12:55:58,15,5,B008
O090948,2023-10-07,19:50:40,28,9,B012
O090949,2022-04-01,07:52:38,3,1,B013
O090950,2021-12-21,11:27:03,21,1,B004
O090952,2019-06-23,15:46:25,11,2,B011
O090953,2022-12-29,14:40:06,32,8,B007
O090957,2024-08-28,19:22:48,27,9,B005
O090963,2023-11-13,19:42:58,41,6,B003
O090964,2021-08-23,11:22:50,47,7,B012
O090969,2023-10-01,13:13:18,27,9,B007
O090975,2024-09-05,15:20:43,5,4,B014
O090978,2022-11-30,15:59:15,21,3,B002
O090980,2018-07-06,14:20:39,36,8,B013
O090983,2020-01-08,17:07:27,40,6,B013
O090988,2023-01-01,11:48:51,25,5,B006
O091006,2023-05-08,19:12:33,26,8,B011
O091008,2021-05-14,08:50:12,14,2,B014
O091014,2023-02-28,14:09:51,34,7,B002
O091015,2021-07-24,15:29:10,44,7,B014
O091017,2021-08-14,09:59:08,25,3,B003
O091023,2019-04-28,17:01:12,32,8,B012
O091033,2020-02-25,09:54:10,48,6,B008
O091035,2022-09-07,12:14:32,34,8,B001
O091036,2019-01-24,21:58:48,41,8,B007
O091039,2024-05-08,16:00:10,14,3,B007
O091042,2021-02-06,12:54:39,22,4,B014
O091043,2018-03-19,20:22:45,12,5,B014
O091046,2024-07-23,08:54:14,5,2,B008
O091050,2020-07-30,20:15:13,26,7,B012
O091058,2023-05-16,11:36:15,20,3,B012
O091062,2024-06-23,14:20:53,24,4,B014
O091064,2024-07-21,12:34:47,19,3,B010
O091067,2020-08-22,15:53:24,17,3,B006
O091071,2023-04-07,13:16:26,41,10,B015
O091076,2021-11-16,18:38:48,28,6,B013
O091078,2024-08-05,21:57:04,13,3,B007
O091080,2021-07-03,16:53:24,34,6,B015
O091085,2024-07-05,21:03:33,40,10,B002
O091087,2023-07-22,15:03:17,15,4,B003
O091091,2020-12-25,17:36:26,15,2,B009
O091092,2024-10-22,17:34:29,26,8,B011
O091095,2021-05-22,13:20:08,5,5,B012
O091097,2023-02-04,16:26:00,32,10,B009
O091098,2024-05-20,11:43:06,45,9,B009
O091101,2020-05-08,14:11:11,33,7,B014
O091106,2022-12-30,20:29:21,17,5,B006
O091109,2024-11-05,08:07:13,5,3,B003
O091110,2021-03-10,15:25:52,8,3,B010
O091111,2021-07-09,21:51:24,33,7,B005
O091112,2021-10-09,18:28:48,13,4,B004
O091113,2021-11-23,21:56:10,23,3,B006
O091118,2022-08-16,08:09:55,49,6,B015
O091123,2020-05-31,09:08:26,10,3,B003
O091127,2023-03-31,10:51:47,8,3,B004
O091134,2017-11-20,12:38:21,32,7,B001
O091135,2023-04-28,20:54:49,33,9,B014
O091137,2022-01-15,11:30:46,19,3,B011
O091140,2023-06-13,13:37:10,37,9,B005
O091142,2024-09-01,18:26:46,46,7,B002
O091145,2023-04-16,18:35:13,20,4,B014
O091148,2018-05-12,08:41:12,37,8,B001
O091152,2024-11-18,09:33:07,42,10,B004
O091157,2021-12-27,17:07:33,38,8,B013
O091162,2020-01-04,13:10:26,50,10,B005
O091163,2022-11-16,11:11:25,20,4,B010
O091167,2022-05-30,08:35:31,15,3,B013
O091169,2023-05-07,13:57:44,46,10,B004
O091170,2024-08-12,18:13:57,25,2,B005
O091172,2024-03-20,21:16:04,6,5,B002
O091174,2020-12-06,19:53:41,40,6,B012
O091175,2022-01-29,10:52:36,12,2,B003
O091176,2021-07-20,19:58:56,1,3,B011
O091178,2022-01-15,16:39:12,20,4,B004
O091183,2023-09-23,19:28:00,31,7,B013
O091189,2021-11-25,17:19:56,15,1,B014
O091191,2024-09-25,15:54:30,7,5,B005
O091193,2022-03-19,19:30:38,15,4,B007
O091195,2018-07-29,11:19:35,45,7,B009
O091196,2023-06-28,12:09:30,49,9,B015
O091199,2016-05-03,13:56:17,15,3,B001
O091202,2024-03-01,09:49:33,47,10,B006
O091203,2022-06-14,09:51:53,13,3,B013
O091205,2022-11-11,12:59:09,5,4,B004
O091210,2023-06-09,20:44:03,22,4,B006
O091211,2023-07-01,14:01:13,47,9,B002
O091212,2023-06-02,15:51:04,13,5,B011
O091213,2020-09-22,12:11:03,44,6,B001
O091214,2017-09-23,18:12:06,29,10,B007
O091215,2019-11-09,09:31:38,39,8,B006
O091217,2022-11-30,15:25:15,15,1,B006
O091221,2017-05-16,12:05:05,4,4,B002
O091228,2021-04-02,21:43:58,28,7,B001
O091230,2019-09-22,13:19:58,42,9,B004
O091237,2023-08-16,14:01:21,8,1,B012
O091240,2018-01-13,10:58:52,32,9,B005
O091241,2022-02-16,15:48:59,5,4,B011
O091242,2019-07-21,09:11:19,44,8,B002
O091243,2023-08-27,14:55:19,6,3,B002
O091249,2023-01-18,21:22:34,26,9,B001
O091251,2024-10-07,14:24:49,21,3,B008
O091253,2022-04-27,19:17:27,41,6,B010
O091255,2020-02-01,08:05:09,5,1,B008
O091259,2021-04-26,11:37:00,21,3,B011
O091260,2017-10-20,14:53:33,43,7,B010
O091261,2021-05-23,14:03:28,22,5,B014
O091262,2022-05-27,09:28:08,45,10,B009
O091266,2024-10-21,16:21:12,46,9,B003
O091273,2024-05-02,11:12:22,14,5,B015
O091275,2023-01-13,10:41:10,18,5,B011
O091281,2017-01-13,13:37:51,30,10,B010
O091286,2018-09-22,11:19:03,42,8,B003
O091287,2024-08-17,15:48:30,13,3,B001
O091289,2022-03-28,17:16:57,10,3,B004
O091294,2021-10-10,10:17:39,5,5,B008
O091295,2019-05-06,21:54:29,22,2,B005
O091296,2022-01-26,22:05:07,1,1,B006
O091297,2024-07-11,11:44:22,10,2,B007
O091302,2024-02-13,13:34:28,3,5,B008
O091303,2020-04-24,17:47:36,14,5,B006
O091304,2022-03-10,17:40:53,36,8,B004
O091309,2023-02-26,21:54:38,7,2,B001
O091310,2023-08-12,16:36:31,42,7,B005
O091312,2020-06-08,15:56:01,31,7,B012
O091315,2023-12-21,19:11:34,23,1,B002
O091316,2022-04-13,20:28:52,40,8,B007
O091318,2022-01-29,09:40:25,3,4,B004
O091323,2024-12-03,12:13:15,25,1,B014
O091324,2024-12-05,17:49:57,37,9,B011
O091327,2022-06-06,13:07:51,14,4,B005
O091330,2021-07-21,12:04:37,44,9,B002
O091332,2024-05-15,14:37:51,15,1,B001
O091333,2023-08-28,15:52:18,2,2,B012
O091334,2019-11-30,13:38:50,15,1,B013
O091335,2022-01-21,20:23:13,27,9,B015
O091338,2021-02-11,09:01:37,28,6,B006
O091340,2024-10-17,12:26:29,36,10,B010
O091343,2024-11-08,16:48:19,30,8,B003
O091347,2022-12-08,10:16:57,34,9,B003
O091349,2022-04-20,19:29:12,50,7,B006
O091350,2024-07-23,20:37:42,49,10,B013
O091351,2022-01-19,19:17:24,12,5,B010
O091352,2021-08-08,15:10:44,22,5,B002
O091353,2018-03-26,15:19:55,32,8,B003
O091356,2019-07-08,09:23:43,35,9,B011
O091357,2017-04-07,10:16:20,26,7,B001
O091365,2018-06-14,13:49:17,13,3,B009
O091369,2019-09-08,12:01:20,25,4,B011
O091370,2023-01-23,15:23:39,46,6,B002
O091372,2022-06-18,10:44:06,31,10,B007
O091382,2022-05-27,18:03:19,47,9,B009
O091385,2017-07-03,16:52:57,29,9,B001
O091390,2024-01-31,18:18:56,48,10,B001
O091391,2021-11-18,15:08:24,17,1,B001
O091392,2021-05-21,06:47:03,42,10,B008
O091393,2024-06-22,20:08:24,48,9,B011
O091395,2023-08-08,20:49:27,45,10,B006
O091406,2023-03-02,16:51:02,38,10,B007
O091408,2022-09-23,11:23:38,41,7,B008
O091410,2020-09-21,11:01:55,38,10,B004
O091413,2021-08-02,11:05:49,39,8,B015
O091415,2024-06-24,11:34:59,23,1,B015
O091418,2022-01-30,15:44:03,38,6,B002
O091421,2022-05-31,14:35:26,34,9,B014
O091423,2023-06-27,07:01:24,25,5,B008
O091424,2021-10-16,09:30:40,33,10,B005
O091425,2022-09-08,19:07:32,33,6,B010
O091431,2024-10-15,17:32:39,17,5,B014
O091433,2021-03-27,08:10:39,45,7,B008
O091434,2019-09-08,19:48:25,41,9,B014
O091437,2021-08-10,09:18:16,43,6,B009
O091441,2018-03-16,17:16:03,14,5,B009
O091445,2018-06-17,10:26:17,13,3,B011
O091448,2024-06-14,17:37:26,43,10,B005
O091454,2023-10-15,19:53:36,2,3,B008
O091458,2021-09-20,13:07:35,49,8,B006
O091459,2020-10-11,12:23:36,47,6,B015
O091463,2023-08-11,14:44:12,40,6,B006
O091464,2024-06-23,21:06:37,17,5,B001
O091465,2019-09-05,10:34:31,26,7,B004
O091466,2024-08-16,11:08:32,15,3,B002
O091467,2024-09-02,11:31:44,1,2,B011
O091471,2024-07-14,09:41:27,42,9,B011
O091476,2018-09-26,12:15:43,6,1,B014
O091478,2022-07-22,08:54:15,44,6,B013
O091481,2022-02-04,18:51:46,10,2,B004
O091483,2024-06-19,12:46:36,9,3,B004
O091485,2021-02-09,16:12:30,12,2,B004
O091489,2020-02-12,10:21:15,37,9,B002
O091498,2023-03-23,12:32:21,18,2,B015
O091500,2020-12-30,14:54:00,3,5,B015
O091501,2022-11-27,19:35:07,13,5,B002
O091502,2019-03-08,13:35:13,10,4,B006
O091504,2022-09-10,15:23:14,19,4,B013
O091505,2023-08-12,16:51:14,45,6,B014
O091515,2024-08-17,11:08:33,49,8,B006
O091520,2023-08-04,08:34:22,17,1,B014
O091522,2017-12-24,09:38:14,34,10,B010
O091524,2019-02-23,17:17:41,15,3,B013
O091525,2022-05-02,11:52:48,46,9,B009
O091529,2023-10-25,09:10:58,37,9,B011
O091531,2019-10-28,21:26:24,50,8,B009
O091532,2024-11-22,12:36:42,35,6,B006
O091536,2018-10-16,19:22:58,16,1,B003
O091539,2020-05-10,16:37:00,50,6,B009
O091541,2022-12-26,13:00:54,26,7,B004
O091542,2022-12-22,16:04:54,46,9,B004
O091544,2021-12-01,18:59:30,27,6,B006
O091546,2023-03-03,09:29:14,35,10,B002
O091547,2024-10-16,17:34:11,7,4,B007
O091552,2024-05-07,14:49:31,42,10,B002
O091553,2020-06-21,16:43:54,3,5,B007
O091554,2022-01-05,10:22:14,23,4,B004
O091555,2021-06-13,12:33:27,18,1,B013
O091558,2021-12-17,12:05:08,12,5,B004
O091559,2019-03-18,15:24:34,49,6,B013
O091560,2024-10-17,13:29:46,28,7,B005
O091561,2022-10-09,20:06:10,5,5,B005
O091569,2020-12-17,18:41:22,19,4,B009
O091581,2024-01-04,13:08:41,33,10,B002
O091582,2023-01-16,15:45:20,8,2,B008
O091585,2022-06-03,13:06:02,50,9,B001
O091586,2020-11-21,16:31:27,32,10,B013
O091588,2022-12-12,08:38:59,36,10,B015
O091590,2019-03-26,18:22:24,44,10,B010
O091592,2024-10-01,17:07:43,10,5,B005
O091595,2024-08-25,10:55:41,48,8,B014
O091597,2022-10-04,15:04:58,8,5,B004
O091600,2020-12-07,17:33:22,7,4,B013
O091601,2022-05-02,16:43:51,22,2,B002
O091602,2017-07-31,12:20:28,4,4,B001
O091607,2022-03-10,21:06:28,7,2,B002
O091608,2022-11-06,17:48:10,3,4,B011
O091614,2022-07-05,09:14:32,21,3,B002
O091615,2021-11-15,10:13:18,43,9,B004
O091618,2018-04-23,17:06:50,18,2,B013
O091619,2024-06-05,14:41:24,42,10,B004
O091621,2020-07-20,11:02:40,22,1,B004
O091622,2022-11-19,18:12:13,44,7,B006
O091625,2022-08-20,18:58:38,26,10,B002
O091626,2018-12-22,09:49:08,21,5,B004
O091627,2018-05-03,17:53:34,12,1,B005
O091628,2023-04-30,15:12:02,24,2,B005
O091629,2019-07-20,19:39:44,46,7,B005
O091630,2021-09-20,11:15:30,14,1,B012
O091634,2022-04-27,09:27:54,39,9,B013
O091635,2017-05-22,14:46:42,50,8,B005
O091637,2017-10-16,08:10:49,49,6,B013
O091639,2022-04-07,11:14:37,46,10,B005
O091646,2021-01-09,17:06:00,18,3,B014
O091650,2017-11-14,17:26:01,38,10,B001
O091654,2018-02-17,19:58:40,3,4,B001
O091656,2024-04-23,09:56:43,11,1,B003
O091660,2019-08-01,10:47:09,46,8,B001
O091662,2022-10-31,17:53:00,26,8,B009
O091669,2018-10-14,10:45:36,20,3,B001
O091671,2019-06-09,19:36:45,37,9,B014
O091674,2020-06-06,16:41:50,21,3,B014
O091675,2022-05-27,17:40:09,33,6,B015
O091684,2024-02-29,20:33:52,4,1,B002
O091685,2022-07-08,10:53:40,46,8,B004
O091687,2020-01-26,19:58:44,40,9,B003
O091688,2019-05-16,13:26:16,48,8,B006
O091692,2023-10-14,08:42:06,50,8,B015
O091695,2024-11-27,17:51:11,17,5,B007
O091698,2024-02-27,14:52:27,10,5,B009
O091700,2024-07-20,13:42:17,4,1,B003
O091705,2021-11-22,16:47:20,4,3,B011
O091711,2023-04-03,12:59:29,30,6,B014
O091718,2022-11-30,19:59:49,5,3,B007
O091720,2016-12-06,20:18:19,14,1,B005
O091723,2016-04-23,19:04:07,41,6,B009
O091724,2024-04-25,15:12:28,42,8,B007
O091730,2024-08-22,08:51:51,33,7,B009
O091731,2020-07-17,09:01:51,7,4,B009
O091735,2019-10-27,09:13:42,46,6,B015
O091736,2024-04-27,10:12:55,30,7,B003
O091738,2022-03-24,20:26:59,28,6,B005
O091739,2022-08-19,12:39:54,26,6,B002
O091745,2024-07-06,14:02:58,6,2,B005
O091747,2023-01-14,19:28:25,37,6,B010
O091748,2022-02-05,14:22:10,33,7,B003
O091753,2019-12-13,14:08:28,19,5,B001
O091754,2021-09-15,17:54:46,47,9,B005
O091756,2016-09-21,09:25:56,25,3,B009
O091757,2022-05-10,13:56:11,28,7,B006
O091758,2020-12-17,13:42:55,37,7,B001
O091760,2024-06-16,07:09:36,27,7,B008
O091763,2017-04-18,09:58:15,27,10,B007
O091764,2020-09-02,14:13:56,15,3,B006
O091770,2022-11-07,15:10:17,9,2,B011
O091772,2024-05-20,14:46:37,40,6,B003
O091775,2022-11-04,15:29:38,7,1,B008
O091782,2020-07-17,13:17:32,46,9,B012
O091787,2022-08-22,15:44:59,3,3,B005
O091792,2022-06-09,17:50:09,7,3,B011
O091798,2023-04-06,18:31:01,15,3,B004
O091800,2024-06-30,15:22:30,43,10,B010
O091804,2022-12-30,12:50:40,3,3,B001
O091808,2021-08-02,14:49:54,47,8,B003
O091810,2024-09-09,15:01:59,10,2,B010
O091814,2024-01-16,12:09:32,48,9,B005
O091817,2023-11-15,21:53:06,41,10,B006
O091818,2022-08-20,16:27:07,34,7,B008
O091820,2024-08-22,09:29:57,43,6,B004
O091823,2019-07-08,18:49:27,26,9,B002
O091828,2021-05-29,20:34:21,30,6,B012
O091831,2017-05-20,13:02:32,28,9,B001
O091832,2024-10-21,14:09:45,8,3,B001
O091837,2021-12-02,09:31:01,28,7,B013
O091840,2018-11-28,21:01:35,40,9,B006
O091846,2023-07-07,11:34:28,30,7,B014
O091847,2024-08-10,11:52:48,28,8,B002
O091849,2021-10-12,20:16:57,36,6,B011
O091852,2023-08-20,08:35:02,3,5,B011
O091853,2021-04-29,08:01:17,20,2,B011
O091856,2023-08-12,14:55:58,14,4,B010
O091862,2024-07-30,19:04:58,30,10,B002
O091869,2020-10-16,12:31:11,36,8,B006
O091873,2016-11-19,15:38:30,20,3,B001
O091876,2024-07-13,10:13:03,46,10,B002
O091877,2024-10-11,18:56:22,12,3,B014
O091881,2020-12-17,21:39:42,39,9,B001
O091883,2020-08-06,15:36:37,46,7,B005
O091885,2022-09-16,13:01:31,42,6,B013
O091886,2017-04-12,20:09:37,30,6,B008
O091887,2022-11-02,19:32:22,50,10,B001
O091892,2022-01-11,16:31:51,7,4,B011
O091893,2024-11-28,17:28:40,50,10,B006
O091898,2020-12-13,16:15:39,1,2,B010
O091912,2021-07-24,12:52:22,23,3,B014
O091920,2024-08-19,21:39:24,38,7,B001
O091926,2023-06-30,15:04:59,29,9,B011
O091928,2024-07-27,20:07:58,41,9,B005
O091929,2020-02-13,14:37:45,3,4,B010
O091938,2016-11-12,15:17:21,34,8,B013
O091939,2022-02-20,11:27:59,18,2,B003
O091941,2019-05-06,15:48:42,45,7,B007
O091950,2023-02-24,18:07:08,43,10,B003
O091956,2022-06-26,10:29:41,23,1,B003
O091958,2023-08-25,12:34:47,50,9,B008
O091960,2022-03-01,20:13:46,40,9,B015
O091961,2020-03-22,21:00:51,27,9,B006
O091962,2024-10-13,07:24:40,21,1,B008
O091964,2024-04-20,14:11:32,16,3,B001
O091970,2024-11-07,18:24:59,34,9,B003
O091975,2021-08-25,14:57:50,46,7,B007
O091980,2024-08-19,20:34:41,25,2,B001
O091981,2023-09-12,09:51:48,31,10,B013
O091982,2018-07-07,18:43:49,4,5,B008
O091985,2022-09-06,17:19:30,30,9,B011
O091990,2022-06-24,16:00:33,45,9,B005
O091994,2022-05-20,19:52:11,5,2,B002
O091995,2018-02-25,11:48:47,17,4,B005
O091996,2021-08-11,11:20:39,2,5,B008
O091998,2024-08-13,11:31:48,38,6,B009
O092002,2024-10-31,12:22:36,26,7,B010
O092004,2023-09-29,08:19:36,49,10,B009
O092014,2021-11-26,14:19:38,7,2,B006
O092024,2023-03-01,19:17:39,2,1,B003
O092027,2024-11-30,11:36:09,42,9,B003
O092031,2021-09-10,09:20:20,16,2,B014
O092033,2022-11-22,15:19:26,20,4,B008
O092035,2020-12-23,22:16:05,41,8,B009
O092042,2019-06-04,17:08:55,7,3,B007
O092043,2024-11-24,10:44:40,17,5,B010
O092044,2017-11-26,11:14:00,38,6,B010
O092047,2021-01-12,18:56:20,30,10,B010
O092053,2024-11-01,13:02:17,24,4,B013
O092056,2020-12-29,14:28:59,13,2,B012
O092058,2024-04-12,19:07:17,6,1,B002
O092059,2021-06-04,20:00:54,20,1,B006
O092060,2022-07-09,18:55:38,26,6,B008
O092061,2020-05-29,19:22:24,45,10,B001
O092062,2021-01-27,14:22:42,8,1,B007
O092071,2021-11-16,17:45:50,4,4,B003
O092081,2021-11-20,14:33:20,17,3,B010
O092084,2020-09-01,13:36:41,48,10,B014
O092087,2023-06-24,11:55:13,50,8,B011
O092090,2021-09-04,12:19:47,14,2,B004
O092092,2019-07-26,17:08:44,18,3,B002
O092095,2024-01-30,18:12:55,34,9,B012
O092096,2020-12-08,19:44:05,22,4,B011
O092098,2021-07-27,15:41:33,46,8,B015
O092099,2020-11-30,20:25:50,12,5,B009
O092101,2023-01-20,20:02:28,42,6,B015
O092102,2024-09-06,21:06:56,38,7,B001
O092105,2024-09-24,16:55:27,35,8,B010
O092108,2024-10-05,09:27:42,33,10,B008
O092109,2024-01-04,19:23:17,46,10,B011
O092112,2021-02-21,16:55:52,46,8,B006
O092115,2021-05-13,09:24:11,41,7,B002
O092116,2022-09-03,09:47:05,15,4,B003
O092120,2024-06-25,08:39:25,48,10,B003
O092123,2020-04-08,13:56:32,36,7,B012
O092128,2019-08-21,14:59:49,30,6,B007
O092135,2018-07-07,11:57:53,9,2,B001
O092144,2021-02-25,21:09:42,17,1,B007
O092146,2017-06-24,15:09:26,1,3,B003
O092148,2022-06-02,11:08:45,16,3,B009
O092151,2017-11-21,16:01:04,14,4,B010
O092153,2018-06-11,12:18:52,5,4,B006
O092156,2024-08-21,20:05:34,10,4,B013
O092159,2023-05-17,08:36:49,9,2,B015
O092160,2023-06-06,13:17:06,28,8,B012
O092164,2023-07-16,10:26:11,47,9,B015
O092165,2022-11-23,19:20:20,3,2,B012
O092167,2018-12-26,12:22:40,43,10,B004
O092177,2021-07-05,19:48:40,33,9,B002
O092180,2017-12-16,18:10:33,8,3,B009
O092183,2022-11-16,09:51:23,40,9,B015
O092185,2021-12-22,18:03:59,43,7,B013
O092186,2024-04-28,11:11:52,3,4,B004
O092188,2023-06-23,15:01:45,49,6,B007
O092189,2023-05-30,16:16:05,26,8,B001
O092195,2024-09-13,19:43:30,4,3,B014
O092200,2018-07-06,12:24:28,33,8,B014
O092201,2024-09-06,13:30:50,36,6,B010
O092208,2018-06-11,20:45:37,36,10,B006
O092215,2016-08-03,14:29:40,10,4,B003
O092220,2024-10-12,15:42:00,34,7,B010
O092224,2022-05-06,07:51:32,23,1,B012
O092226,2022-08-23,17:37:43,49,7,B015
O092227,2021-02-07,12:35:10,7,3,B005
O092229,2024-05-12,09:42:00,1,2,B002
O092231,2021-08-17,08:29:51,42,8,B009
O092233,2024-02-18,09:29:04,2,3,B011
O092235,2024-01-26,17:26:48,2,2,B007
O092237,2016-12-26,11:23:21,46,9,B009
O092240,2024-03-05,15:14:25,25,1,B015
O092241,2019-03-04,14:36:42,45,7,B008
O092243,2020-08-11,20:45:06,13,4,B014
O092246,2017-01-18,12:18:40,45,8,B010
O092249,2019-10-23,10:40:10,11,2,B005
O092262,2023-01-13,11:28:05,24,3,B010
O092263,2021-04-16,11:49:10,22,1,B004
O092275,2023-07-14,15:06:56,41,6,B010
O092276,2022-08-25,15:09:30,33,10,B003
O092277,2024-06-13,10:58:06,43,7,B004
O092278,2024-09-16,13:35:44,25,1,B007
O092280,2024-03-23,19:57:46,27,8,B002
O092283,2024-09-27,12:02:03,9,3,B004
O092286,2018-11-25,09:56:40,20,3,B010
O092292,2016-12-18,12:42:04,35,9,B004
O092294,2016-07-03,12:59:13,11,1,B015
O092295,2024-08-24,12:55:14,38,10,B011
O092296,2022-09-10,13:23:19,28,9,B013
O092309,2022-06-11,17:32:45,42,9,B006
O092310,2020-06-25,13:33:29,18,3,B008
O092311,2024-06-21,12:43:20,49,8,B002
O092312,2024-07-08,12:33:47,27,9,B004
O092315,2024-08-23,14:03:07,6,2,B003
O092316,2021-04-14,17:11:23,44,8,B002
O092317,2023-11-19,10:36:59,5,4,B001
O092320,2020-02-24,15:49:25,50,6,B002
O092324,2024-10-01,11:38:57,21,2,B010
O092325,2024-07-11,14:39:37,1,4,B003
O092338,2019-11-27,18:46:36,43,10,B010
O092347,2023-10-16,16:08:59,17,5,B011
O092348,2021-08-09,15:03:02,43,7,B010
O092349,2023-03-14,20:33:01,7,2,B012
O092351,2024-08-28,08:06:50,33,8,B003
O092353,2022-03-30,13:34:12,33,10,B009
O092354,2017-08-29,18:03:36,23,3,B013
O092357,2024-06-04,21:18:46,25,1,B001
O092358,2020-04-09,13:38:32,47,8,B012
