DORDER_ID,DATE_DELIVERY,TIME_DELIVERY
O091774,2020-05-22,16:44:30
O091775,2022-11-24,17:00:16
O091776,2020-10-12,21:47:21
O091778,2016-07-21,15:03:01
O091780,2021-03-21,19:58:23
O091783,2024-11-13,18:00:53
O091784,2021-09-22,17:43:22
O091786,2021-10-14,13:16:55
O091788,2021-12-31,13:54:59
O091790,2024-12-05,16:37:25
O091791,2017-08-06,10:46:23
O091800,2020-10-23,11:13:57
O091802,2024-09-20,11:20:43
O091803,2020-03-21,20:34:04
O091805,2024-11-01,15:30:28
O091806,2021-03-02,09:00:42
O091810,2019-10-24,18:27:24
O091811,2024-01-10,12:53:07
O091818,2021-08-20,06:05:16
O091819,2022-08-08,17:19:14
O091823,2024-01-26,18:32:54
O091825,2023-05-09,19:30:39
O091827,2023-11-18,21:38:37
O091831,2024-08-31,19:51:18
O091832,2024-10-17,12:05:35
O091834,2020-11-03,18:23:00
O091836,2023-06-01,12:56:40
O091837,2022-08-03,14:28:10
O091842,2022-04-12,10:59:45
O091849,2021-02-07,17:43:26
O091852,2016-12-17,08:37:32
O091853,2023-04-22,10:07:50
O091855,2019-11-01,08:21:21
O091857,2020-08-12,09:12:07
O091864,2024-08-19,22:01:29
O091871,2022-04-04,10:09:52
O091872,2017-08-13,14:20:55
O091878,2018-08-06,08:28:54
O091879,2021-05-31,19:26:12
O091882,2023-06-18,13:50:26
O091883,2017-02-14,10:57:32
O091890,2018-10-21,08:30:42
O091894,2024-10-19,22:23:17
O091895,2023-07-06,18:46:54
O091896,2022-12-04,07:10:44
O091901,2021-03-28,12:20:56
O091903,2021-09-29,12:17:03
O091904,2024-08-01,10:29:26
O091909,2023-06-10,18:51:24
O091911,2019-10-05,10:48:24
O091912,2021-02-08,09:06:07
O091913,2021-12-24,12:42:50
O091923,2022-06-01,09:05:38
O091928,2019-11-06,19:53:57
O091929,2021-02-02,21:24:12
O091937,2020-12-19,14:13:13
O091942,2017-07-12,20:17:58
O091946,2022-04-03,12:46:38
O091948,2024-06-07,16:25:19
O091949,2024-07-19,08:50:21
O091952,2018-09-11,09:30:57
O091955,2024-01-24,12:21:18
O091956,2024-09-13,09:35:03
O091961,2022-05-10,11:01:26
O091962,2023-04-28,08:13:19
O091967,2022-10-14,13:44:21
O091974,2024-11-21,19:20:40
O091979,2022-11-01,11:15:27
O091983,2024-06-21,11:55:30
O091994,2018-03-16,15:22:11
O091999,2022-01-26,11:40:24
O092001,2020-05-10,17:53:00
O092002,2022-04-29,13:52:12
O092003,2024-11-16,19:41:14
O092005,2019-12-01,18:38:15
O092009,2024-09-28,17:44:53
O092010,2017-07-11,20:23:22
O092021,2024-06-30,13:29:21
O092023,2021-08-08,10:25:42
O092027,2021-02-08,14:34:33
O092028,2021-10-14,17:52:09
O092031,2021-04-24,08:03:43
O092032,2022-08-05,07:26:29
O092034,2024-10-16,13:37:46
O092039,2018-04-26,17:17:07
O092041,2016-01-08,15:29:24
O092045,2024-05-22,14:53:38
O092048,2023-02-09,08:35:05
O092049,2020-04-15,16:11:51
O092050,2024-10-12,17:34:55
O092056,2024-09-26,15:44:14
O092057,2024-08-30,17:44:46
O092060,2022-02-22,19:00:47
O092061,2024-07-21,11:59:28
O092065,2024-07-31,20:32:32
O092075,2023-01-19,15:41:12
O092076,2015-09-25,16:46:43
O092080,2023-03-23,20:45:00
O092081,2021-02-18,21:03:40
O092082,2024-12-01,09:46:33
O092088,2024-11-17,10:15:23
O092089,2024-11-10,17:25:11
O092090,2024-07-26,12:06:50
O092101,2021-06-09,12:16:43
O092102,2020-10-03,17:35:34
O092103,2024-01-20,21:27:29
O092107,2024-08-01,09:28:18
O092109,2021-01-28,19:42:34
O092110,2016-02-26,21:01:36
O092111,2024-08-03,11:02:47
O092113,2018-12-23,15:22:37
O092114,2021-11-12,19:07:00
O092116,2022-07-02,13:23:22
O092122,2020-04-21,12:53:27
O092124,2020-10-12,16:34:31
O092126,2019-11-04,10:26:03
O092132,2022-09-04,15:14:01
O092133,2016-02-13,09:08:26
O092137,2022-07-17,19:40:13
O092145,2024-11-01,16:17:25
O092147,2022-06-28,20:48:27
O092148,2024-07-03,16:28:30
O092150,2024-06-25,15:46:41
O092154,2019-07-18,19:25:55
O092155,2018-01-27,10:35:18
O092156,2024-06-14,20:56:49
O092158,2018-03-06,14:22:04
O092167,2019-01-07,13:01:27
O092169,2022-08-26,11:22:18
O092170,2024-10-28,13:07:08
O092171,2021-12-07,07:09:58
O092173,2021-06-30,16:46:25
O092174,2022-11-01,10:24:50
O092175,2018-12-18,12:57:11
O092176,2021-01-04,14:33:16
O092180,2021-04-16,19:26:41
O092181,2021-01-08,09:37:50
O092182,2024-10-21,21:22:10
O092188,2021-11-23,08:51:07
O092192,2024-11-29,07:54:11
O092194,2020-08-19,18:26:11
O092196,2024-02-04,08:44:32
O092206,2022-03-27,09:11:46
O092208,2021-08-27,20:54:02
O092211,2024-01-26,20:09:44
O092214,2018-07-12,15:01:40
O092215,2019-07-27,10:01:18
O092216,2021-05-22,16:37:17
O092223,2024-08-13,16:33:48
O092225,2024-11-15,11:59:12
O092228,2023-11-09,10:54:18
O092231,2022-12-29,08:22:15
O092235,2024-09-23,13:08:06
O092237,2023-06-10,11:10:52
O092238,2019-09-17,07:09:04
O092242,2017-06-15,13:20:15
O092243,2022-09-16,10:01:46
O092244,2024-10-30,21:38:07
O092249,2020-07-03,11:27:32
O092251,2023-01-18,21:34:57
O092252,2019-10-13,20:08:33
O092256,2024-08-31,18:17:11
O092257,2024-09-28,18:01:38
O092265,2020-12-13,20:02:20
O092266,2021-03-03,12:28:32
O092267,2021-08-24,18:38:20
O092269,2024-09-19,13:02:37
O092270,2016-06-03,15:06:17
O092271,2024-10-17,17:37:51
O092273,2018-06-26,18:48:34
O092275,2023-06-30,11:34:43
O092277,2024-10-21,11:15:21
O092282,2024-06-09,17:50:20
O092285,2021-01-26,20:05:19
O092286,2020-06-05,21:52:03
O092287,2021-06-12,12:42:58
O092288,2022-11-08,16:07:10
O092289,2023-10-26,07:58:58
O092296,2024-10-31,14:04:36
O092299,2024-11-07,08:20:22
O092301,2024-10-31,07:04:56
O092302,2023-02-24,20:26:10
O092307,2023-10-28,13:05:47
O092308,2015-07-04,09:34:59
O092312,2024-05-04,17:35:16
O092313,2022-07-07,15:50:48
O092316,2017-05-27,09:17:32
O092317,2020-07-12,09:01:07
O092318,2021-12-15,19:09:59
O092325,2023-12-26,10:33:59
O092332,2022-08-12,10:22:54
O092333,2019-12-03,17:37:00
O092334,2022-12-29,12:12:16
O092335,2024-02-19,13:21:01
O092340,2021-07-15,14:50:44
O092344,2020-11-23,13:50:14
O092345,2021-05-09,11:11:51
O092346,2024-11-07,16:12:26
O092349,2021-03-12,17:58:11
O092350,2024-08-03,18:43:54
O092355,2020-11-02,09:29:06
O092362,2023-10-14,20:03:13
O092365,2023-09-25,18:03:28
O092372,2024-09-13,14:00:26
O092377,2020-12-25,08:38:33
O092378,2016-05-27,10:38:37
O092383,2024-06-11,07:03:16
O092388,2024-03-25,16:50:50
O092390,2023-05-09,10:50:53
O092392,2023-05-29,13:41:28
O092393,2024-04-07,09:50:11
O092394,2021-04-01,14:04:26
O092405,2016-08-21,10:42:08
O092406,2024-11-29,13:07:05
O092407,2024-02-14,17:29:23
O092409,2020-08-23,08:45:20
O092410,2019-05-20,09:56:30
O092411,2021-08-23,17:06:59
O092412,2021-08-10,14:13:08
O092423,2024-07-10,19:32:42
O092431,2024-10-16,14:12:05
O092434,2024-05-08,13:01:54
O092436,2022-03-04,16:35:00
O092442,2023-11-19,18:25:04
O092452,2017-07-06,14:41:39
O092460,2020-12-15,17:05:26
O092462,2021-07-23,13:20:04
O092465,2018-05-17,16:40:44
O092472,2018-04-07,15:15:55
O092473,2020-10-12,12:50:02
O092476,2022-07-20,07:30:02
O092482,2021-11-02,09:39:16
O092483,2019-01-22,12:43:24
O092485,2018-10-18,15:13:02
O092489,2020-06-26,10:48:22
O092490,2024-08-31,15:06:43
O092491,2024-10-11,13:37:44
O092492,2020-12-05,09:02:21
O092494,2020-11-11,10:16:22
O092502,2022-12-14,09:32:00
O092504,2023-04-16,14:47:36
O092505,2020-12-28,12:47:53
O092513,2024-11-29,13:00:58
O092514,2021-08-28,12:02:18
O092516,2023-12-06,10:57:13
O092519,2023-04-23,12:50:26
O092520,2021-11-04,12:14:05
O092524,2020-10-14,18:25:16
O092528,2024-05-13,16:33:57
O092530,2022-12-15,10:12:30
O092531,2020-05-26,09:15:08
O092532,2022-04-23,18:33:00
O092533,2023-11-17,12:49:12
O092542,2018-09-22,17:18:32
O092546,2020-04-24,10:58:07
O092547,2024-07-08,13:12:35
O092550,2024-11-11,11:00:50
O092556,2022-11-27,14:43:09
O092558,2019-01-01,13:42:13
O092561,2018-05-09,15:03:25
O092562,2019-01-21,09:41:47
O092564,2022-07-03,15:49:26
O092567,2023-08-20,10:41:23
O092569,2019-10-31,13:29:50
O092570,2024-01-28,18:42:08
O092571,2020-12-31,07:47:25
O092573,2016-01-05,15:09:44
O092580,2022-07-24,17:01:42
O092582,2019-08-21,09:39:53
O092583,2023-10-27,09:01:49
O092590,2021-10-02,14:39:10
O092594,2019-02-23,13:15:22
O092595,2024-11-13,09:24:04
O092597,2022-07-13,12:34:00
O092599,2021-04-03,19:22:19
O092603,2023-10-04,20:27:03
O092604,2024-11-14,09:53:18
O092608,2021-12-06,19:26:41
O092612,2024-03-30,21:45:05
O092616,2024-03-25,09:11:39
O092618,2024-02-01,21:15:20
O092619,2017-07-20,19:33:02
O092623,2024-11-15,09:31:44
O092627,2022-09-24,06:35:51
O092636,2022-08-05,17:07:01
O092641,2024-05-20,17:59:03
O092642,2024-12-04,10:11:22
O092649,2019-06-14,06:14:18
O092660,2024-08-02,09:20:19
O092661,2024-05-01,16:38:31
O092665,2024-02-18,10:03:11
O092666,2024-11-24,14:34:18
O092667,2020-06-04,09:55:31
O092668,2019-03-12,07:22:26
O092670,2020-01-15,11:28:32
O092676,2024-09-18,13:11:17
O092680,2021-01-06,20:02:22
O092686,2024-07-18,14:22:05
O092687,2023-09-12,17:54:44
O092688,2020-01-20,13:13:50
O092694,2022-03-14,21:09:25
O092695,2024-08-18,20:19:26
O092699,2021-07-05,20:00:22
O092700,2021-07-09,18:24:12
O092702,2020-01-03,18:00:53
O092703,2020-10-17,14:47:18
O092704,2018-02-04,14:20:21
O092707,2024-09-08,07:58:09
O092708,2020-07-20,15:12:35
O092710,2024-03-19,12:05:19
O092711,2023-11-27,19:27:23
O092715,2022-04-09,11:55:10
O092718,2022-06-08,18:01:01
O092719,2022-12-14,13:53:00
O092720,2022-05-03,19:49:15
O092722,2021-05-29,20:11:29
O092727,2016-01-08,18:55:16
O092728,2024-07-19,17:13:15
O092729,2021-03-07,10:55:34
O092730,2024-01-04,12:44:49
O092732,2023-03-25,16:33:08
O092737,2024-09-16,21:04:42
O092740,2021-02-08,15:09:30
O092745,2024-05-27,16:19:24
O092747,2024-07-31,11:05:42
O092748,2021-12-23,14:53:17
O092755,2016-08-22,11:56:04
O092756,2021-03-27,16:15:40
O092760,2021-03-21,11:37:32
O092762,2021-08-19,15:09:45
O092763,2021-03-09,11:54:35
O092765,2022-08-13,18:37:31
O092768,2024-05-27,19:07:27
O092769,2020-10-26,18:43:30
O092770,2024-02-07,11:05:35
O092771,2024-05-22,13:44:54
O092774,2016-02-18,11:37:42
O092776,2021-10-10,18:03:51
O092779,2017-04-10,12:30:30
O092780,2022-10-01,20:31:54
O092787,2022-03-04,21:08:14
O092791,2022-01-23,19:04:05
O092793,2024-10-09,10:27:57
O092794,2022-11-21,17:24:53
O092800,2021-04-08,08:48:08
O092802,2024-04-01,11:12:20
O092808,2024-04-10,10:46:49
O092809,2018-12-20,14:31:02
O092811,2024-03-08,11:27:09
O092814,2021-10-21,08:46:20
O092817,2024-01-02,15:46:50
O092826,2021-05-30,08:04:54
O092830,2019-11-22,10:01:20
O092831,2024-04-23,09:54:53
O092846,2024-01-16,14:20:20
O092851,2024-06-21,08:00:14
O092853,2022-02-27,10:14:21
O092854,2024-11-25,13:48:12
O092856,2019-03-31,21:20:15
O092857,2023-07-20,12:13:04
O092861,2020-06-26,11:00:19
O092863,2016-10-22,19:56:54
O092864,2024-05-09,13:14:14
O092865,2024-10-01,19:57:51
O092866,2022-12-30,12:30:14
O092867,2022-09-12,17:41:53
O092868,2023-11-26,15:07:16
O092869,2024-10-31,17:57:22
O092872,2019-10-24,07:51:58
O092873,2020-11-06,08:24:21
O092875,2024-01-26,10:25:53
O092877,2018-02-18,14:45:49
O092878,2024-07-18,19:06:38
O092885,2022-08-08,13:38:21
O092886,2024-08-31,09:37:25
O092887,2018-10-06,07:48:02
O092889,2024-09-26,12:43:37
O092893,2022-04-26,10:22:54
O092896,2022-12-04,20:49:20
O092905,2018-05-19,21:11:33
O092908,2024-11-25,13:17:50
O092913,2024-11-26,15:03:46
O092917,2023-08-27,08:47:41
O092926,2024-10-07,19:29:00
O092928,2024-04-25,13:07:01
O092935,2020-03-02,19:11:09
O092936,2020-04-26,20:10:52
O092939,2017-12-01,19:42:36
O092942,2022-02-28,13:54:02
O092943,2023-12-17,14:31:11
O092946,2022-03-02,16:22:24
O092952,2024-10-21,15:03:31
O092954,2020-05-30,11:54:09
O092959,2024-05-06,11:41:23
O092962,2023-04-10,12:20:07
O092966,2019-12-15,15:55:04
O092967,2019-05-07,16:50:24
O092968,2018-10-15,11:18:52
O092969,2024-11-06,14:48:43
O092972,2024-11-20,17:00:12
O092973,2022-10-09,13:39:16
O092974,2021-12-02,17:43:37
O092985,2022-09-04,11:16:34
O092990,2021-07-01,14:15:53
O092994,2022-08-07,12:55:13
O092995,2019-07-31,15:05:21
O092997,2024-08-25,15:58:01
O092999,2017-07-11,12:45:28
O093002,2024-11-08,17:13:55
O093003,2024-08-18,09:56:51
O093010,2018-03-15,13:15:49
O093011,2021-09-03,15:12:35
O093012,2023-03-24,11:04:07
O093014,2024-11-16,09:06:01
O093019,2021-07-10,16:55:14
O093022,2024-09-04,18:29:23
O093027,2022-06-03,11:41:11
O093029,2022-05-20,17:05:41
O093030,2022-01-04,18:10:34
O093031,2016-11-19,17:37:06
O093038,2023-01-26,17:11:34
O093040,2024-01-29,21:04:53
O093042,2018-07-26,06:27:30
O093044,2023-03-16,14:48:51
O093049,2019-03-05,14:34:36
O093050,2020-05-08,19:59:49
O093053,2024-04-27,13:23:37
O093056,2023-04-02,11:31:57
O093071,2024-01-29,09:55:14
O093080,2023-05-10,13:26:06
O093081,2024-11-23,14:13:44
O093084,2019-05-16,11:05:14
O093088,2020-05-10,13:11:12
O093089,2024-04-29,10:51:40
O093095,2020-09-04,18:34:52
O093096,2023-09-23,16:33:33
O093102,2022-08-14,18:53:21
O093106,2020-12-06,13:21:41
O093108,2016-01-11,15:15:20
O093112,2020-01-15,14:01:07
O093116,2023-09-20,19:00:34
O093118,2024-09-20,20:24:29
O093119,2021-08-18,13:31:41
O093120,2018-10-29,09:53:27
O093124,2024-02-12,09:34:00
O093125,2019-04-15,14:28:10
O093132,2022-03-01,09:42:20
O093135,2022-06-19,08:41:32
O093136,2020-02-16,13:00:19
O093137,2024-09-04,20:16:07
O093138,2021-10-22,12:04:50
O093145,2022-12-17,16:29:52
O093146,2020-12-18,14:50:07
O093149,2023-09-12,14:10:20
O093150,2023-04-16,11:53:42
O093151,2024-07-03,17:50:18
O093154,2019-05-03,16:20:36
O093157,2024-07-26,17:21:59
O093171,2023-11-09,20:00:20
O093177,2023-11-29,16:06:35
O093179,2020-08-22,18:14:34
O093180,2022-06-27,14:59:49
O093181,2024-01-05,08:56:07
O093183,2021-10-29,12:06:52
O093184,2022-09-05,19:47:51
O093185,2024-04-14,10:39:52
O093189,2021-11-12,14:25:43
O093191,2024-10-18,19:15:40
O093204,2017-12-14,10:57:11
O093206,2015-11-27,09:27:09
O093208,2021-07-09,11:14:13
O093211,2020-12-28,22:17:39
O093212,2019-01-02,16:11:30
O093215,2022-05-27,18:57:53
O093218,2024-02-29,19:52:10
O093220,2023-09-03,15:35:31
O093222,2024-01-10,16:48:15
O093223,2022-04-03,09:10:44
O093229,2024-07-23,15:11:02
O093232,2020-01-07,19:58:28
O093234,2024-03-21,17:55:22
O093235,2018-12-15,18:17:42
O093239,2023-03-22,21:07:39
O093240,2019-05-10,13:09:41
O093242,2015-12-01,18:28:19
O093244,2020-12-16,15:44:24
O093246,2020-05-19,07:11:16
O093247,2022-12-21,10:04:13
O093252,2024-06-15,10:43:56
O093254,2024-10-27,10:32:10
O093256,2022-03-10,14:11:43
O093260,2024-10-23,12:38:43
O093261,2022-08-08,15:21:59
O093262,2023-03-01,11:39:31
O093268,2023-01-07,14:31:49
O093272,2023-11-15,16:13:10
O093278,2020-06-25,10:03:29
O093284,2023-09-17,19:00:24
O093285,2022-02-02,09:03:55
O093286,2020-11-24,09:40:31
O093287,2022-10-13,17:14:36
O093290,2024-05-06,10:49:42
O093291,2022-02-12,17:59:44
O093301,2023-11-26,22:04:28
O093302,2022-07-20,16:27:04
O093303,2018-03-26,16:09:16
O093305,2021-11-19,10:23:43
O093308,2020-07-07,19:24:53
O093310,2021-08-22,09:45:31
O093313,2022-07-13,21:15:21
O093315,2017-04-20,17:50:39
O093316,2024-08-16,15:16:44
O093319,2019-09-14,17:24:36
O093322,2024-01-02,07:32:22
O093324,2022-04-04,18:17:02
O093327,2023-08-13,15:36:53
O093329,2024-06-30,12:39:33
O093333,2022-11-27,10:27:27
O093334,2024-01-11,19:04:20
O093336,2023-05-21,13:12:37
O093337,2023-03-30,14:25:46
O093342,2022-12-20,20:37:29
O093343,2024-09-30,11:52:58
O093345,2018-03-01,18:37:47
O093346,2018-09-01,12:17:53
O093348,2021-11-19,18:20:21
O093352,2021-07-03,21:35:31
O093356,2021-12-09,09:59:12
O093359,2020-08-07,15:22:20
O093371,2020-08-20,11:13:08
O093374,2019-03-26,20:58:49
O093380,2019-10-11,18:04:37
O093381,2023-09-26,16:16:37
O093388,2023-12-28,17:37:20
O093391,2019-05-20,19:16:16
O093393,2024-03-20,10:42:14
O093394,2024-07-08,17:10:54
O093402,2024-11-18,20:07:52
O093404,2020-10-02,19:31:57
O093409,2023-09-14,14:27:18
O093411,2020-01-26,21:09:45
O093416,2022-04-02,12:13:30
O093422,2021-10-15,18:51:05
O093426,2022-12-15,11:42:44
O093428,2022-11-16,09:57:52
O093430,2020-01-09,16:13:54
O093431,2024-05-31,15:45:28
O093432,2024-09-03,17:11:48
O093437,2023-10-23,07:09:58
O093438,2020-07-06,20:24:59
O093439,2024-11-28,16:25:56
O093445,2021-08-24,18:00:13
O093446,2024-09-29,08:57:41
O093447,2020-12-08,18:59:15
O093449,2024-10-31,17:45:39
O093451,2020-06-30,15:02:17
O093454,2024-02-27,22:27:02
O093461,2020-01-02,19:26:59
O093462,2024-10-26,16:52:23
O093464,2016-11-15,14:31:23
O093466,2022-11-24,18:31:02
O093467,2021-10-18,19:20:42
O093469,2021-02-21,12:35:11
O093471,2023-12-02,18:25:40
O093475,2020-03-02,07:48:30
O093476,2022-07-14,10:11:48
O093481,2017-08-28,13:31:33
O093483,2022-11-28,10:58:13
O093484,2016-03-06,20:27:29
O093486,2022-08-13,09:57:14
O093489,2022-08-31,16:40:45
O093490,2022-03-30,08:59:56
O093495,2018-05-05,08:37:25
O093497,2024-11-19,17:17:57
O093501,2022-11-29,20:35:41
O093502,2018-08-23,13:29:10
O093503,2021-08-08,06:51:32
O093505,2024-09-12,12:55:26
O093508,2023-11-30,19:51:25
O093513,2023-06-19,16:36:39
O093518,2023-03-01,15:23:07
O093520,2024-04-29,14:48:26
O093521,2022-12-10,11:21:40
O093524,2021-02-08,11:45:48
O093526,2023-10-18,08:06:48
O093527,2018-08-22,15:43:21
O093534,2018-11-23,13:21:53
O093535,2021-07-05,19:56:37
O093537,2018-04-26,15:52:00
O093540,2022-01-25,16:39:38
O093545,2022-10-12,20:19:58
O093548,2018-10-30,10:49:24
O093553,2024-11-07,19:31:10
O093556,2019-03-11,17:52:26
O093560,2020-03-17,17:47:55
O093564,2022-12-25,13:10:56
O093565,2019-03-12,13:20:34
O093566,2022-12-23,18:51:19
O093567,2023-08-23,20:02:55
O093568,2022-06-07,15:35:45
O093569,2023-05-07,13:50:13
O093573,2024-02-28,19:28:02
O093576,2024-09-12,12:12:28
O093581,2021-05-26,16:51:20
O093587,2021-10-16,20:50:38
O093589,2022-12-06,18:35:08
O093590,2022-11-04,16:32:42
O093592,2018-07-06,19:01:10
O093594,2016-11-29,14:19:10
O093595,2019-07-03,12:18:44
O093601,2022-04-21,18:44:39
O093604,2022-09-23,15:31:20
O093610,2023-02-12,08:41:44
O093611,2024-12-05,20:55:52
O093614,2018-08-04,13:40:48
O093618,2022-06-18,16:24:56
O093620,2015-12-14,08:45:46
O093626,2017-09-24,19:38:02
O093632,2021-08-30,22:01:17
O093635,2024-08-23,20:17:02
O093637,2015-07-04,11:04:19
O093639,2021-12-22,06:19:45
O093641,2023-06-27,12:16:02
O093643,2022-04-06,10:56:45
O093646,2024-06-20,12:30:52
O093647,2022-09-30,19:05:59
O093649,2017-01-22,13:06:58
O093653,2023-07-16,15:51:23
O093657,2023-11-23,10:56:54
O093663,2024-04-12,15:47:27
O093666,2020-01-17,20:16:39
O093670,2016-08-19,19:58:26
O093673,2015-10-18,15:48:19
O093674,2021-05-11,09:52:39
O093677,2022-08-13,13:18:36
O093678,2021-08-22,16:28:56
O093680,2024-04-12,20:41:22
O093683,2020-06-23,11:01:52
O093684,2017-11-27,13:28:42
O093689,2024-07-03,18:20:47
O093690,2021-08-22,08:38:43
O093692,2024-03-17,10:55:55
O093693,2021-06-10,20:21:21
O093697,2019-12-09,15:47:16
O093698,2023-12-15,12:38:51
O093699,2023-11-01,09:18:36
O093700,2018-09-12,17:53:51
O093705,2022-11-20,17:34:38
O093709,2022-08-15,15:55:03
O093710,2024-06-13,11:28:10
O093712,2015-12-17,10:57:40
O093713,2023-11-22,16:26:23
O093716,2015-09-25,11:49:38
O093717,2020-08-17,10:10:49
O093721,2023-12-08,12:07:00
O093725,2019-07-11,08:50:13
O093730,2020-11-22,15:10:25
O093731,2021-03-04,14:40:53
O093733,2024-08-10,21:42:07
O093734,2024-10-20,15:06:47
O093738,2022-04-12,11:02:50
O093739,2019-03-08,14:25:52
O093740,2021-12-20,09:12:08
O093743,2022-05-12,09:25:37
O093744,2022-02-03,20:20:01
O093751,2022-01-28,10:41:42
O093753,2024-09-03,17:26:01
O093754,2020-08-02,10:21:46
O093755,2023-01-31,11:14:59
O093762,2024-09-25,16:18:13
O093772,2020-08-26,11:48:10
O093777,2021-07-13,14:32:24
O093785,2024-06-17,20:24:10
O093788,2022-03-11,15:37:33
O093789,2020-11-27,09:08:44
O093790,2020-10-17,19:00:21
O093793,2022-06-20,16:27:50
O093795,2017-07-06,12:05:09
O093804,2023-07-04,08:49:01
O093806,2018-09-03,18:51:45
O093808,2024-10-13,13:33:30
O093809,2022-08-03,10:12:26
O093811,2023-01-20,19:30:08
O093817,2019-10-28,19:37:45
O093821,2021-05-21,17:02:11
O093822,2022-10-28,09:49:34
O093829,2024-08-15,12:39:08
O093830,2023-10-30,17:07:56
O093835,2020-04-03,16:12:42
O093836,2023-04-24,12:36:33
O093840,2024-09-14,17:21:31
O093841,2024-04-24,12:29:06
O093842,2021-04-10,15:41:19
O093846,2015-07-02,12:32:58
O093849,2022-02-01,13:39:22
O093855,2023-07-04,15:52:49
O093857,2019-05-10,10:54:10
O093861,2024-06-28,08:34:23
O093865,2023-02-21,19:34:15
O093873,2022-03-10,12:31:03
O093875,2019-06-05,19:28:38
O093877,2020-11-15,19:34:06
O093879,2023-09-12,18:24:17
O093881,2020-10-21,10:37:53
O093883,2024-03-07,14:11:10
O093892,2022-09-27,11:01:04
O093894,2022-04-14,15:16:49
O093904,2021-08-22,18:17:30
O093907,2021-12-14,20:52:46
O093911,2020-08-26,11:11:01
O093916,2024-05-11,10:07:31
O093918,2022-09-06,14:42:40
O093926,2024-04-07,13:05:06
O093927,2022-06-11,10:38:34
O093928,2024-09-16,13:20:12
O093932,2021-05-22,14:16:38
O093934,2018-11-15,19:14:49
O093935,2019-07-01,15:45:07
O093937,2024-10-07,10:33:21
O093939,2024-09-15,10:37:57
O093940,2023-06-21,16:46:12
O093941,2022-04-19,09:48:21
O093945,2019-02-22,19:08:12
O093946,2024-11-19,16:48:19
O093953,2018-09-30,10:28:55
O093956,2024-07-18,08:58:20
O093957,2022-11-22,09:17:40
O093959,2024-05-11,14:25:58
O093967,2024-04-02,09:35:56
O093968,2022-12-30,08:17:05
O093977,2023-04-18,18:30:47
O093978,2015-11-28,18:19:04
O093979,2021-07-14,14:29:39
O093981,2018-08-19,22:06:42
O093984,2016-05-29,12:19:10
O093990,2017-07-12,07:34:00
O093994,2020-12-14,07:41:41
O093995,2023-08-14,12:22:18
O093997,2021-01-11,18:31:00
O094002,2019-05-28,11:01:47
O094003,2022-06-20,20:35:47
O094006,2021-12-20,20:44:11
O094008,2023-11-13,13:04:57
O094011,2024-06-10,13:26:19
O094012,2018-10-27,10:47:02
O094013,2023-09-30,15:12:28
O094016,2019-12-30,18:31:24
O094017,2022-07-24,10:24:04
O094024,2024-11-06,19:27:22
O094034,2023-10-20,13:00:44
O094044,2020-04-28,16:39:06
O094046,2023-05-27,16:03:35
O094047,2020-01-19,13:16:57
O094048,2022-07-20,20:42:41
O094054,2024-10-19,17:35:30
O094060,2019-11-30,19:07:08
O094062,2015-09-03,21:37:31
O094065,2019-04-22,14:46:38
O094072,2022-10-12,17:21:27
O094076,2021-09-02,15:06:07
O094079,2020-06-28,19:39:23
O094087,2024-10-02,19:23:32
O094093,2024-08-02,15:04:43
O094094,2023-11-16,07:24:44
O094097,2024-10-10,21:47:00
O094099,2022-08-09,10:04:18
O094101,2019-11-19,10:54:41
O094102,2022-09-28,09:07:39
O094106,2018-08-09,10:57:06
O094107,2024-11-27,09:57:47
O094112,2022-11-05,18:26:32
O094113,2021-12-13,11:00:00
O094115,2017-12-01,20:12:19
O094117,2021-04-19,17:41:20
O094121,2021-12-22,20:42:06
O094127,2018-08-31,18:46:53
O094128,2022-02-26,20:05:31
O094139,2024-09-15,15:16:55
O094141,2024-10-10,10:47:38
O094143,2022-07-11,08:41:31
O094147,2020-01-29,16:32:45
O094148,2019-04-15,13:07:48
O094149,2020-06-14,14:44:27
O094150,2020-11-07,08:16:40
O094151,2022-10-16,16:56:27
O094155,2024-10-27,14:25:21
O094162,2020-06-30,09:35:23
