OFORDER_ID,TABLE_NUMBER,EMPLOYEE_ID,EMPLOYEE_RATING,BRANCH_ID
O084378,23,E001047,4,B006
O084381,44,E000759,1,B006
O084387,4,E000921,5,B015
O084389,29,E000012,5,B001
O084393,45,E000826,4,B007
O084396,9,E001623,5,B015
O084400,15,E001279,5,B012
O084402,34,E000389,5,B003
O084403,1,E001024,1,B007
O084404,7,E001313,5,B012
O084416,23,E001545,4,B009
O084418,32,E000388,5,B008
O084419,36,E000812,5,B008
O084421,27,E001467,5,B006
O084429,22,E001526,5,B011
O084432,5,E001196,5,B005
O084438,3,E001458,5,B001
O084441,24,E001285,5,B002
O084443,42,E001192,5,B009
O084444,39,E001234,5,B005
O084445,4,E000781,3,B012
O084448,9,E000662,3,B010
O084450,15,E001594,5,B014
O084452,36,E001187,5,B001
O084456,31,E000880,4,B007
O084457,49,E001647,2,B007
O084462,31,E000969,5,B013
O084464,34,E000231,2,B002
O084465,28,E000942,5,B012
O084468,17,E001427,5,B012
O084469,32,E000531,5,B009
O084472,8,E000837,5,B003
O084473,17,E001247,1,B010
O084474,9,E001460,5,B008
O084475,30,E000501,5,B005
O084480,10,E000268,5,B011
O084481,44,E001474,3,B003
O084483,6,E000244,5,B009
O084484,44,E000197,1,B010
O084488,26,E001524,5,B013
O084501,1,E001316,5,B003
O084503,41,E001075,5,B009
O084504,31,E001191,5,B007
O084505,47,E001338,1,B007
O084509,50,E001654,2,B009
O084519,18,E000242,5,B014
O084521,41,E000916,5,B011
O084527,42,E001537,2,B010
O084528,47,E000607,2,B015
O084529,19,E000115,3,B013
O084534,39,E001378,5,B004
O084536,16,E001072,3,B002
O084537,46,E001424,3,B013
O084538,36,E001631,5,B005
O084543,19,E001576,5,B001
O084544,17,E001396,5,B004
O084547,50,E000440,1,B009
O084549,42,E001009,5,B006
O084552,28,E000113,5,B012
O084554,43,E001387,4,B001
O084556,4,E001496,5,B013
O084558,11,E000889,2,B014
O084562,42,E001272,2,B002
O084563,13,E001354,5,B013
O084566,17,E001594,4,B014
O084567,49,E000610,5,B010
O084573,27,E000710,1,B008
O084576,1,E000415,5,B014
O084577,48,E000986,3,B001
O084579,46,E001654,5,B009
O084581,1,E000867,5,B002
O084585,5,E001272,3,B002
O084592,31,E001074,5,B002
O084593,30,E001387,3,B001
O084596,2,E000434,5,B008
O084602,34,E000134,2,B008
O084604,6,E000173,5,B002
O084608,32,E000646,5,B003
O084609,17,E000828,5,B002
O084610,36,E001454,5,B013
O084614,44,E001137,5,B008
O084615,35,E000293,3,B015
O084617,34,E001030,1,B013
O084622,10,E001496,5,B013
O084626,28,E001403,3,B010
O084628,45,E000306,5,B015
O084629,46,E000268,5,B011
O084630,4,E000898,5,B002
O084645,31,E000235,5,B014
O084648,39,E001297,5,B007
O084649,11,E001254,2,B006
O084655,46,E001279,5,B012
O084656,21,E000448,2,B001
O084660,21,E001449,5,B005
O084661,36,E001396,4,B004
O084662,30,E001282,2,B001
O084665,6,E000410,4,B012
O084667,33,E000664,5,B002
O084668,24,E000771,5,B013
O084671,46,E001046,4,B004
O084676,5,E000781,5,B012
O084677,24,E000722,5,B007
O084681,31,E000174,4,B003
O084685,38,E001354,5,B013
O084690,49,E000345,5,B003
O084691,28,E001507,2,B004
O084694,21,E001256,5,B010
O084697,1,E001324,4,B011
O084699,25,E001003,2,B009
O084703,43,E000658,5,B009
O084705,33,E000067,5,B004
O084706,14,E001494,1,B005
O084707,33,E000507,5,B008
O084710,25,E001537,5,B010
O084712,21,E001600,5,B005
O084719,43,E001308,2,B010
O084726,44,E001542,5,B015
O084730,39,E001375,5,B009
O084732,49,E000662,2,B010
O084736,44,E000814,5,B001
O084737,47,E001645,2,B010
O084739,15,E000564,5,B004
O084748,21,E000478,5,B008
O084755,37,E001402,5,B007
O084756,35,E000491,5,B009
O084758,18,E000268,5,B011
O084762,1,E001115,5,B002
O084764,11,E000828,5,B002
O084771,35,E000445,5,B010
O084773,43,E000934,2,B006
O084779,10,E001225,5,B010
O084783,25,E001234,5,B005
O084789,43,E000997,5,B006
O084792,5,E000051,5,B011
O084793,21,E000991,5,B002
O084798,7,E000235,2,B014
O084801,25,E000912,5,B009
O084804,17,E001452,2,B009
O084806,42,E000888,5,B014
O084807,32,E000421,5,B006
O084808,4,E001647,5,B007
O084809,32,E000743,5,B009
O084810,43,E000410,1,B012
O084811,49,E000387,5,B011
O084821,48,E001391,1,B014
O084823,32,E001379,1,B013
O084824,44,E000969,4,B013
O084828,30,E000964,2,B008
O084830,22,E001005,5,B013
O084832,8,E000040,4,B001
O084834,12,E000033,5,B006
O084837,11,E000432,5,B010
O084838,47,E000097,1,B008
O084842,9,E000232,5,B002
O084847,29,E000001,2,B012
O084848,6,E001341,5,B005
O084849,9,E001391,5,B014
O084850,26,E001285,5,B002
O084858,24,E001441,3,B004
O084864,14,E001505,2,B010
O084868,36,E001127,5,B003
O084870,13,E001289,5,B012
O084871,17,E001458,2,B001
O084872,2,E001236,4,B002
O084877,28,E000919,5,B004
O084880,7,E000379,4,B013
O084883,37,E001578,3,B007
O084885,32,E001152,2,B004
O084886,4,E000953,5,B006
O084887,39,E001427,5,B012
O084888,45,E000658,1,B009
O084890,35,E000741,5,B011
O084892,33,E000423,4,B003
O084895,27,E000549,5,B008
O084897,9,E001359,5,B011
O084898,30,E000263,3,B008
O084901,35,E000033,5,B006
O084903,28,E001269,5,B003
O084905,2,E001071,5,B015
O084909,48,E000953,2,B006
O084914,23,E001470,3,B004
O084918,21,E000755,1,B004
O084919,29,E001211,1,B008
O084922,25,E000613,5,B008
O084923,33,E000950,2,B007
O084925,20,E001274,5,B001
O084928,19,E000863,3,B011
O084929,23,E000113,5,B012
O084930,5,E001289,1,B012
O084931,40,E000781,4,B012
O084933,25,E000585,2,B011
O084934,44,E000020,5,B011
O084941,44,E000611,5,B015
O084942,16,E000444,5,B006
O084943,19,E001596,5,B008
O084944,41,E001040,5,B003
O084946,31,E000101,5,B003
O084951,38,E000759,5,B006
O084952,26,E001373,5,B006
O084955,50,E001263,1,B011
O084962,16,E000216,3,B007
O084970,10,E000910,5,B008
O084975,20,E001064,1,B008
O084976,14,E000408,1,B013
O084977,31,E000367,1,B011
O084981,2,E001603,3,B012
O084984,11,E000588,2,B010
O084989,12,E001486,5,B001
O084991,38,E000304,5,B011
O084992,22,E000993,5,B001
O084996,23,E000124,2,B015
O084999,50,E001494,2,B005
O085000,31,E001369,5,B012
O085001,44,E000600,5,B014
O085005,45,E000061,5,B008
O085007,33,E000781,5,B012
O085008,30,E001071,5,B015
O085010,20,E000211,4,B005
O085020,15,E001099,5,B003
O085021,43,E001026,2,B008
O085023,44,E000758,1,B009
O085024,3,E001024,4,B007
O085030,49,E001247,1,B010
O085035,37,E000699,1,B002
O085036,11,E001401,5,B010
O085037,17,E001456,5,B013
O085043,2,E001403,5,B010
O085045,17,E001293,5,B005
O085050,2,E000080,5,B002
O085051,42,E000944,5,B003
O085052,1,E000448,5,B001
O085054,35,E000069,3,B007
O085063,38,E000779,5,B001
O085065,19,E000071,5,B003
O085067,32,E000179,5,B003
O085069,36,E000794,5,B004
O085070,19,E001301,5,B003
O085079,47,E001368,3,B004
O085081,39,E001247,5,B010
O085084,40,E001618,2,B003
O085085,12,E000368,1,B015
O085087,21,E000632,5,B005
O085092,42,E001455,5,B015
O085100,5,E000436,4,B005
O085102,50,E001206,5,B004
O085109,24,E000736,5,B014
O085113,2,E000374,5,B015
O085117,16,E000760,5,B008
O085118,31,E001374,5,B002
O085119,26,E000915,5,B002
O085121,45,E001346,5,B014
O085123,20,E000221,5,B009
O085130,6,E001598,5,B002
O085131,28,E000065,1,B002
O085141,7,E001272,5,B002
O085143,25,E000011,3,B005
O085145,22,E000552,5,B008
O085149,20,E000032,5,B005
O085150,31,E000937,5,B009
O085151,45,E001391,1,B014
O085152,45,E001107,3,B011
O085155,41,E000915,5,B002
O085156,35,E001369,5,B012
O085160,19,E001348,5,B002
O085165,1,E001351,1,B008
O085168,45,E001457,5,B011
O085171,48,E000894,5,B003
O085181,44,E000867,5,B002
O085185,3,E001564,2,B001
O085188,10,E000660,5,B013
O085192,12,E000613,5,B008
O085193,5,E000272,1,B009
O085201,8,E000383,5,B008
O085210,5,E001575,4,B002
O085213,49,E001225,5,B010
O085217,33,E001134,4,B005
O085221,41,E000113,3,B012
O085223,15,E001373,5,B006
O085229,40,E001461,4,B003
O085230,9,E001461,5,B003
O085231,7,E001038,4,B007
O085232,30,E000331,5,B012
O085233,45,E000860,5,B015
O085238,49,E001059,5,B015
O085239,16,E000558,2,B013
O085240,45,E000047,5,B010
O085242,43,E001424,5,B013
O085246,37,E000848,3,B006
O085247,15,E000235,5,B014
O085248,50,E000115,5,B013
O085254,45,E000155,5,B007
O085255,10,E000382,5,B006
O085257,27,E000172,4,B013
O085259,14,E000923,5,B010
O085261,15,E000951,5,B003
O085262,33,E001482,4,B015
O085264,5,E001604,5,B005
O085265,29,E000183,3,B011
O085267,41,E001293,1,B005
O085269,35,E000379,5,B013
O085270,25,E000932,4,B007
O085272,11,E000477,4,B014
O085273,3,E000489,5,B008
O085277,27,E000601,5,B009
O085278,17,E001555,1,B009
O085287,6,E000060,3,B006
O085289,34,E000297,5,B013
O085290,43,E000082,5,B005
O085296,7,E001398,5,B005
O085298,31,E001578,5,B007
O085301,2,E001617,5,B013
O085302,25,E001543,5,B001
O085306,27,E000828,3,B002
O085309,37,E000454,4,B005
O085311,49,E001392,5,B001
O085313,18,E000205,5,B005
O085315,24,E000770,5,B007
O085318,27,E001125,5,B014
O085321,19,E000003,5,B002
O085324,24,E000146,5,B014
O085325,49,E000606,5,B011
O085326,17,E000861,5,B001
O085327,20,E001621,5,B014
O085332,47,E000071,5,B003
O085335,23,E000993,2,B001
O085336,6,E000012,3,B001
O085337,50,E000801,3,B013
O085338,46,E001372,4,B015
O085344,25,E001272,5,B002
O085346,38,E000322,4,B005
O085349,13,E000910,5,B008
O085353,48,E001141,2,B011
O085354,18,E000193,5,B004
O085355,38,E000003,5,B002
O085356,48,E000034,2,B012
O085358,30,E000592,5,B003
O085361,45,E001067,5,B004
O085366,28,E000062,5,B011
O085373,8,E000951,5,B003
O085374,17,E000348,5,B004
O085375,19,E000857,5,B005
O085377,24,E001390,4,B010
O085379,8,E000107,3,B012
O085380,11,E001196,5,B005
O085381,9,E001225,5,B010
O085383,47,E000137,2,B012
O085384,46,E000962,2,B001
O085392,23,E001632,5,B001
O085395,28,E000329,5,B005
O085400,7,E000010,5,B014
O085404,26,E001182,1,B014
O085412,13,E000401,5,B012
O085413,41,E000496,5,B007
O085423,10,E001600,2,B005
O085425,25,E000666,5,B007
O085439,30,E001565,5,B014
O085442,38,E000608,5,B012
O085447,4,E000456,2,B007
O085451,38,E001125,5,B014
O085456,39,E001518,5,B015
O085458,39,E001230,4,B001
O085459,8,E000637,5,B004
O085461,15,E001329,5,B001
O085464,43,E000428,5,B011
O085465,26,E000888,5,B014
O085473,34,E000242,5,B014
O085476,11,E001013,5,B014
O085480,18,E000355,3,B013
O085484,24,E000291,5,B009
O085486,12,E000113,2,B012
O085487,20,E000311,5,B003
O085488,13,E000075,1,B009
O085491,34,E000959,1,B005
O085494,22,E000020,2,B011
O085495,22,E000350,1,B012
O085496,15,E000408,5,B013
O085502,1,E000035,5,B009
O085503,27,E000458,4,B001
O085505,24,E000643,5,B007
O085515,33,E000038,5,B003
O085516,31,E001289,5,B012
O085518,42,E001401,5,B010
O085520,22,E001496,4,B013
O085522,11,E000248,5,B014
O085525,37,E000310,5,B003
O085530,38,E001322,5,B004
O085535,23,E001004,4,B014
O085539,5,E000012,1,B001
O085541,4,E001091,5,B009
O085542,44,E001282,3,B001
O085545,50,E001390,5,B010
O085562,22,E000222,5,B006
O085564,50,E001467,1,B006
O085565,25,E000830,5,B006
O085569,31,E000540,5,B012
O085571,21,E000733,5,B013
O085572,14,E000966,5,B012
O085576,45,E000591,5,B004
O085579,18,E000346,5,B007
O085580,2,E000187,4,B014
O085581,1,E000414,5,B003
O085583,6,E000220,5,B007
O085584,45,E001342,5,B004
O085585,35,E000382,5,B006
O085591,11,E000003,3,B002
O085593,28,E000211,4,B005
O085595,6,E001333,4,B004
O085596,49,E000597,5,B008
O085598,3,E000798,5,B012
O085601,11,E000410,5,B012
O085604,22,E000118,4,B006
O085607,42,E000098,5,B012
O085609,20,E000350,1,B012
O085610,41,E000962,5,B001
O085611,50,E000985,5,B005
O085615,47,E001073,1,B004
O085620,3,E000282,5,B010
O085623,33,E000969,5,B013
O085626,36,E001345,5,B001
O085630,42,E000585,5,B011
O085636,27,E001024,5,B007
O085639,48,E000973,5,B014
O085642,6,E001354,5,B013
O085643,13,E001475,2,B007
O085644,23,E000054,5,B015
O085647,50,E000488,5,B012
O085649,16,E001427,5,B012
O085650,8,E001630,5,B004
O085651,46,E001499,5,B002
O085654,2,E001616,5,B006
O085655,14,E000804,1,B009
O085659,44,E000820,1,B012
O085660,43,E000703,5,B007
O085661,8,E001005,1,B013
O085664,19,E000826,5,B007
O085672,20,E000276,5,B010
O085679,6,E000915,5,B002
O085682,25,E001230,1,B001
O085690,13,E001092,2,B005
O085691,39,E000910,5,B008
O085694,16,E000820,5,B012
O085697,49,E000216,5,B007
O085698,29,E000351,5,B010
O085699,40,E001441,3,B004
O085701,12,E001085,5,B008
O085703,19,E000049,1,B004
O085709,21,E000997,5,B006
O085711,29,E000385,5,B011
O085714,31,E001450,5,B010
O085716,32,E000419,5,B002
O085717,9,E000321,5,B011
O085720,12,E000820,5,B012
O085722,13,E001467,4,B006
O085723,11,E001604,5,B005
O085724,32,E000367,5,B011
O085725,31,E000522,5,B004
O085726,15,E000703,5,B007
O085729,25,E000560,2,B002
O085732,28,E000515,3,B011
O085733,7,E000715,5,B007
O085734,39,E000020,1,B011
O085735,25,E000432,5,B010
O085737,35,E001496,4,B013
O085740,33,E000597,4,B008
O085742,31,E001028,2,B014
O085746,38,E000917,3,B001
O085748,34,E001483,5,B003
O085749,18,E000751,5,B001
O085753,11,E000608,3,B012
O085754,43,E000867,5,B002
O085756,47,E000049,2,B004
O085758,27,E000510,5,B009
O085767,20,E000222,5,B006
O085771,1,E001285,1,B002
O085777,40,E000401,5,B012
O085781,19,E000211,5,B005
O085782,23,E000410,5,B012
O085783,28,E000853,5,B007
O085800,20,E000640,5,B013
O085804,50,E000433,5,B003
O085808,1,E000645,4,B014
O085810,26,E001187,4,B001
O085814,19,E000692,2,B012
O085818,9,E000149,5,B009
O085819,11,E000235,5,B014
O085821,5,E000951,3,B003
O085824,10,E000558,5,B013
O085835,50,E001460,5,B008
O085838,36,E000179,2,B003
O085841,21,E000195,2,B007
O085844,16,E001450,5,B010
O085847,10,E000549,5,B008
O085848,49,E000751,5,B001
O085849,32,E000625,1,B010
O085851,42,E001248,3,B001
O085852,41,E000561,5,B002
O085854,32,E000533,5,B010
O085856,40,E000853,5,B007
O085858,26,E000434,3,B008
O085866,36,E001033,1,B012
O085870,20,E000851,5,B010
O085873,47,E000746,4,B002
O085876,44,E000407,2,B015
O085878,9,E000263,3,B008
O085879,34,E000521,5,B005
O085880,43,E000999,1,B001
O085884,50,E000478,1,B008
O085887,5,E001492,5,B012
O085891,11,E001017,5,B011
O085895,10,E000471,1,B015
O085896,14,E000635,5,B013
O085897,29,E000211,2,B005
O085898,42,E001046,2,B004
O085899,29,E001650,2,B012
O085902,34,E000919,1,B004
O085905,30,E001300,5,B013
O085911,27,E000235,5,B014
O085912,44,E001159,5,B001
O085915,45,E000053,5,B009
O085918,40,E000892,1,B008
O085921,20,E000014,5,B002
O085923,43,E000056,5,B015
O085926,39,E000538,5,B004
O085930,3,E001228,5,B008
O085934,8,E000851,5,B010
O085938,29,E000214,5,B006
O085940,30,E000637,5,B004
O085941,31,E001135,5,B012
O085943,2,E000907,5,B015
O085948,24,E000614,1,B007
O085950,14,E001298,2,B008
O085953,7,E001196,5,B005
O085954,26,E000085,3,B015
O085957,3,E000113,5,B012
O085958,30,E001154,5,B014
O085959,20,E001628,5,B013
O085963,49,E000496,5,B007
O085964,29,E000524,2,B015
O085965,21,E000230,5,B010
O085968,18,E000992,4,B003
O085975,21,E001647,4,B007
O085980,36,E000488,1,B012
O085983,33,E001493,2,B012
O085985,15,E000361,5,B006
O085988,38,E001358,3,B006
O085993,37,E001625,5,B008
O085996,29,E001027,5,B005
O086000,33,E000285,5,B009
O086001,3,E000970,5,B014
O086004,47,E000815,5,B015
O086005,46,E000033,2,B006
O086023,20,E001524,5,B013
O086034,50,E001399,2,B003
O086035,4,E000335,5,B014
O086036,23,E000556,5,B010
O086040,21,E000509,1,B001
O086046,21,E000644,1,B011
O086047,5,E000660,2,B013
O086052,1,E001616,5,B006
O086054,22,E000284,2,B005
O086060,24,E000378,2,B013
O086066,10,E001292,5,B005
O086067,31,E000638,5,B009
O086071,46,E001230,5,B001
O086073,3,E000151,2,B004
O086075,11,E000818,5,B007
O086086,30,E000919,2,B004
O086087,17,E000407,2,B015
O086098,39,E000703,3,B007
O086102,41,E000351,3,B010
O086103,8,E000446,5,B006
O086107,4,E000220,5,B007
O086113,40,E000957,5,B004
O086116,42,E001127,5,B003
O086120,19,E001023,5,B013
O086121,39,E001609,5,B012
O086123,29,E001435,1,B007
O086127,38,E000322,5,B005
O086131,10,E000469,5,B001
O086132,16,E000521,5,B005
O086136,36,E001279,2,B012
O086138,5,E000610,5,B010
O086143,12,E001008,2,B005
O086145,4,E001416,5,B002
O086146,21,E000912,5,B009
O086147,10,E000641,5,B004
O086148,30,E001023,4,B013
O086150,33,E000826,2,B007
O086154,48,E001558,1,B014
O086158,12,E001439,4,B011
O086160,12,E000986,5,B001
O086164,32,E000494,4,B013
O086165,7,E001386,5,B014
O086170,28,E001369,5,B012
O086172,4,E000190,5,B003
O086183,28,E000638,4,B009
O086187,13,E000888,3,B014
O086192,49,E001021,4,B012
O086197,30,E000907,2,B015
O086206,47,E001520,2,B004
O086209,48,E001629,1,B002
O086214,21,E001210,5,B013
O086215,5,E001632,5,B001
O086217,5,E000561,5,B002
O086219,11,E000881,4,B006
O086221,14,E000439,5,B003
O086222,50,E000801,5,B013
O086226,43,E001604,2,B005
O086228,48,E000155,2,B007
O086230,25,E000148,5,B003
O086231,13,E000462,5,B007
O086235,35,E000193,5,B004
O086237,14,E000608,5,B012
O086242,11,E001378,5,B004
O086248,25,E000150,5,B005
O086252,7,E000864,3,B003
O086253,2,E001434,1,B011
O086260,36,E000603,5,B007
O086261,6,E000131,5,B011
O086262,41,E000758,1,B009
O086263,13,E000861,3,B001
O086265,19,E001643,5,B013
O086266,42,E000351,5,B010
O086269,1,E001631,5,B005
O086272,23,E000852,5,B003
O086273,10,E001247,5,B010
O086277,39,E000321,5,B011
O086278,44,E000681,4,B001
O086279,16,E000351,4,B010
O086282,39,E000810,5,B008
O086284,49,E000573,2,B004
O086287,11,E001001,5,B005
O086290,38,E000235,1,B014
O086292,50,E001375,2,B009
O086296,14,E001595,2,B008
O086297,47,E001631,5,B005
O086299,50,E001346,1,B014
O086300,9,E001149,5,B003
O086302,41,E001075,5,B009
O086303,5,E000531,5,B009
O086312,1,E000656,5,B012
O086316,33,E001272,3,B002
O086322,43,E001424,5,B013
O086324,50,E000528,1,B009
O086327,39,E000173,3,B002
O086329,7,E001326,5,B014
O086333,47,E000447,5,B012
O086336,3,E000524,5,B015
O086338,49,E000266,5,B005
O086339,12,E001564,5,B001
O086341,24,E000013,5,B002
O086346,8,E000985,5,B005
O086352,43,E000917,5,B001
O086359,26,E001247,5,B010
O086360,43,E000098,5,B012
O086362,3,E000953,5,B006
O086370,48,E000613,5,B008
O086375,4,E000446,4,B006
O086380,9,E001067,3,B004
O086382,21,E000097,5,B008
O086383,50,E001008,5,B005
O086386,41,E000755,2,B004
O086387,30,E001428,5,B007
O086389,25,E000779,5,B001
O086400,5,E000342,5,B002
O086401,38,E001604,2,B005
O086402,36,E000139,5,B001
O086408,28,E000643,3,B007
O086412,18,E000352,5,B012
O086413,39,E000501,5,B005
O086415,16,E001545,5,B009
O086416,12,E000601,4,B009
O086419,28,E001162,5,B003
O086422,29,E000138,3,B007
O086423,14,E001629,2,B002
O086424,24,E000308,5,B002
O086429,12,E001190,2,B004
O086430,43,E000193,5,B004
O086432,25,E000945,1,B003
O086433,1,E000595,5,B004
O086437,37,E000769,4,B013
O086438,22,E001407,5,B004
O086439,41,E001021,3,B012
O086440,30,E000962,5,B001
O086444,4,E000120,5,B012
O086446,17,E000277,5,B011
O086447,13,E000962,5,B001
O086454,45,E001604,2,B005
O086457,42,E000181,2,B009
O086458,24,E000410,5,B012
O086460,27,E001575,4,B002
O086461,33,E001024,5,B007
O086469,20,E000488,5,B012
O086472,4,E001598,1,B002
O086474,37,E001196,5,B005
O086480,35,E000585,4,B011
O086483,8,E001322,4,B004
O086484,43,E000091,5,B009
O086491,42,E000797,5,B013
O086494,41,E000851,5,B010
O086505,24,E000131,5,B011
O086506,43,E001537,5,B010
O086507,23,E000758,2,B009
O086508,1,E000412,5,B008
O086512,9,E001458,5,B001
O086518,13,E000457,2,B005
O086534,42,E001036,4,B007
O086546,15,E001187,5,B001
O086551,29,E001578,1,B007
O086552,33,E001163,5,B005
O086562,42,E001015,5,B007
O086568,19,E001298,5,B008
O086570,43,E001492,5,B012
O086571,26,E000168,1,B006
O086575,32,E000051,4,B011
O086577,18,E001269,2,B003
O086580,32,E000510,1,B009
O086581,7,E000220,1,B007
O086584,46,E001265,3,B011
O086585,4,E000848,5,B006
O086587,33,E001435,5,B007
O086590,23,E000254,5,B009
O086596,27,E000798,4,B012
O086600,39,E000439,5,B003
O086602,25,E000098,1,B012
O086603,45,E000563,2,B012
O086605,10,E000754,5,B014
O086612,22,E000363,3,B008
O086626,21,E000968,5,B008
O086633,36,E000220,4,B007
O086639,4,E001647,2,B007
O086643,26,E000791,5,B001
O086645,16,E000690,5,B014
O086646,8,E001546,5,B008
O086648,4,E001631,5,B005
O086651,37,E000517,4,B015
O086653,30,E000736,5,B014
O086655,26,E000466,5,B010
O086660,16,E001482,4,B015
O086668,22,E001268,2,B012
O086673,8,E000937,4,B009
O086675,45,E000622,5,B006
O086678,8,E001307,3,B008
O086682,11,E000496,5,B007
O086684,6,E000973,5,B014
O086685,21,E000879,5,B003
O086686,44,E000387,5,B011
O086690,34,E000962,2,B001
O086692,49,E000892,1,B008
O086695,49,E000613,5,B008
O086699,33,E001393,4,B009
O086700,1,E000532,5,B001
O086705,29,E000112,4,B006
O086710,35,E001187,5,B001
O086711,48,E000538,5,B004
O086716,34,E001033,2,B012
O086717,39,E000663,5,B013
O086728,38,E001458,5,B001
O086732,22,E000176,5,B005
O086736,19,E001341,5,B005
O086740,42,E000848,5,B006
O086741,32,E001434,5,B011
O086744,4,E001494,5,B005
O086745,38,E001408,1,B004
O086746,43,E000646,4,B003
O086747,49,E000335,5,B014
O086749,17,E000190,5,B003
O086750,3,E000448,2,B001
O086751,47,E001374,4,B002
O086752,34,E001455,4,B015
O086754,37,E000344,4,B008
O086759,14,E000241,5,B014
O086767,1,E001626,2,B009
O086769,30,E001367,5,B015
O086771,29,E000822,2,B001
O086772,44,E000769,1,B013
O086773,2,E000904,5,B004
O086774,40,E001009,5,B006
O086775,23,E000697,5,B007
O086776,3,E000900,3,B010
O086777,3,E000997,5,B006
O086780,38,E000867,3,B002
O086787,48,E000746,5,B002
O086788,42,E001621,5,B014
O086791,30,E000073,5,B007
O086793,23,E000608,5,B012
O086795,36,E000400,5,B014
O086799,38,E000012,5,B001
O086801,42,E000806,5,B012
O086803,4,E001074,3,B002
O086804,5,E000993,5,B001
O086809,50,E001140,1,B006
O086810,24,E000359,5,B004
O086813,48,E001626,5,B009
O086817,7,E001193,5,B011
O086818,11,E001401,5,B010
O086823,12,E000394,5,B009
O086826,5,E001425,5,B015
O086830,16,E000070,5,B006
O086831,29,E000830,2,B006
O086833,2,E000420,5,B002
O086835,1,E001547,4,B007
O086836,16,E001649,5,B011
O086843,18,E001285,1,B002
O086844,16,E000638,3,B009
O086845,31,E000985,1,B005
O086853,12,E000410,5,B012
O086858,31,E001275,4,B011
O086862,48,E000916,5,B011
O086863,14,E001323,4,B008
O086864,23,E000982,3,B004
O086867,43,E001520,1,B004
O086871,45,E000439,1,B003
O086873,41,E001413,5,B004
