ORDER_ID,DISH_ID,QUANTITY
O085094,D024,4
O085095,D017,4
O085096,D170,8
O085097,D050,2
O085098,D020,7
O085099,D105,4
O085100,D051,2
O085101,D042,5
O085102,D063,4
O085103,D009,2
O085104,D168,3
O085105,D147,1
O085106,D094,4
O085107,D082,1
O085108,D126,1
O085109,D054,5
O085110,D071,8
O085111,D186,1
O085112,D018,10
O085113,D126,8
O085114,D134,10
O085115,D149,1
O085116,D082,9
O085117,D064,8
O085118,D160,4
O085119,D131,4
O085120,D131,4
O085121,D170,5
O085122,D090,7
O085123,D107,4
O085124,D001,8
O085125,D156,4
O085126,D117,10
O085127,D114,6
O085128,D115,2
O085129,D153,2
O085130,D036,6
O085131,D050,6
O085132,D025,2
O085133,D047,8
O085134,D061,4
O085135,D094,9
O085136,D171,8
O085137,D156,8
O085138,D058,2
O085139,D028,1
O085140,D012,2
O085141,D087,8
O085142,D145,9
O085143,D054,1
O085144,D152,3
O085145,D032,10
O085146,D180,5
O085147,D003,4
O085148,D129,3
O085149,D173,8
O085150,D158,2
O085151,D089,2
O085152,D090,7
O085153,D056,4
O085154,D019,4
O085155,D022,4
O085156,D184,1
O085157,D181,10
O085158,D005,3
O085159,D062,6
O085160,D189,10
O085161,D046,7
O085162,D193,3
O085163,D099,1
O085164,D107,5
O085165,D092,7
O085166,D090,8
O085167,D092,5
O085168,D035,4
O085169,D012,5
O085170,D041,10
O085171,D019,7
O085172,D157,4
O085173,D138,1
O085174,D007,7
O085175,D099,4
O085176,D195,4
O085177,D003,4
O085178,D128,10
O085179,D044,5
O085180,D108,9
O085181,D108,6
O085182,D125,10
O085183,D016,1
O085184,D087,2
O085185,D145,5
O085186,D075,1
O085187,D044,10
O085188,D024,7
O085189,D102,8
O085190,D157,8
O085191,D068,6
O085192,D094,4
O085193,D137,2
O085194,D093,7
O085195,D177,3
O085196,D022,7
O085197,D025,10
O085198,D115,7
O085199,D158,8
O085200,D190,3
O085201,D017,5
O085202,D132,5
O085203,D004,6
O085204,D117,1
O085205,D131,4
O085206,D175,3
O085207,D192,2
O085208,D145,3
O085209,D062,6
O085210,D166,10
O085211,D181,9
O085212,D102,5
O085213,D050,2
O085214,D062,1
O085215,D179,4
O085216,D144,4
O085217,D067,4
O085218,D025,4
O085219,D047,7
O085220,D148,10
O085221,D040,7
O085222,D020,6
O085223,D084,6
O085224,D027,6
O085225,D170,3
O085226,D131,5
O085227,D014,5
O085228,D007,1
O085229,D142,7
O085230,D198,7
O085231,D143,7
O085232,D069,1
O085233,D177,10
O085234,D099,2
O085235,D179,1
O085236,D130,7
O085237,D162,4
O085238,D199,9
O085239,D177,10
O085240,D085,9
O085241,D180,7
O085242,D159,1
O085243,D012,2
O085244,D011,2
O085245,D120,3
O085246,D198,7
O085247,D170,9
O085248,D024,2
O085249,D017,6
O085250,D071,10
O085251,D118,1
O085252,D177,2
O085253,D102,10
O085254,D081,3
O085255,D175,8
O085256,D093,8
O085257,D015,8
O085258,D169,6
O085259,D091,8
O085260,D068,4
O085261,D117,3
O085262,D088,1
O085263,D032,3
O085264,D181,1
O085265,D129,3
O085266,D014,4
O085267,D170,5
O085268,D056,8
O085269,D077,8
O085270,D005,6
O085271,D186,10
O085272,D068,9
O085273,D141,1
O085274,D067,5
O085275,D004,4
O085276,D046,2
O085277,D088,4
O085278,D177,4
O085279,D183,1
O085280,D027,3
O085281,D177,9
O085282,D161,5
O085283,D188,5
O085284,D029,1
O085285,D063,1
O085286,D179,8
O085287,D125,5
O085288,D092,3
O085289,D133,9
O085290,D089,5
O085291,D156,4
O085292,D188,4
O085293,D024,5
O085294,D134,4
O085295,D198,10
O085296,D163,6
O085297,D099,6
O085298,D067,5
O085299,D163,8
O085300,D102,3
O085301,D126,4
O085302,D182,7
O085303,D160,6
O085304,D134,5
O085305,D066,10
O085306,D054,7
O085307,D081,6
O085308,D190,5
O085309,D162,1
O085310,D038,5
O085311,D159,2
O085312,D084,6
O085313,D058,2
O085314,D063,5
O085315,D153,9
O085316,D144,3
O085317,D156,7
O085318,D199,8
O085319,D116,4
O085320,D025,8
O085321,D047,7
O085322,D004,1
O085323,D199,2
O085324,D107,7
O085325,D102,7
O085326,D178,2
O085327,D089,3
O085328,D030,6
O085329,D132,9
O085330,D111,9
O085331,D015,6
O085332,D188,9
O085333,D181,5
O085334,D040,6
O085335,D192,1
O085336,D173,10
O085337,D182,1
O085338,D020,6
O085339,D015,5
O085340,D199,4
O085341,D137,9
O085342,D064,6
O085343,D046,8
O085344,D109,2
O085345,D160,4
O085346,D066,9
O085347,D161,3
O085348,D046,2
O085349,D186,1
O085350,D015,5
O085351,D103,8
O085352,D112,10
O085353,D072,2
O085354,D080,10
O085355,D148,6
O085356,D149,4
O085357,D044,1
O085358,D154,9
O085359,D153,7
O085360,D033,6
O085361,D024,3
O085362,D146,3
O085363,D118,7
O085364,D015,6
O085365,D139,9
O085366,D120,8
O085367,D004,6
O085368,D061,6
O085369,D037,7
O085370,D134,8
O085371,D007,6
O085372,D005,3
O085373,D159,9
O085374,D098,3
O085375,D051,8
O085376,D189,9
O085377,D006,7
O085378,D103,2
O085379,D072,1
O085380,D187,2
O085381,D156,1
O085382,D031,9
O085383,D196,4
O085384,D053,7
O085385,D063,1
O085386,D173,7
O085387,D078,7
O085388,D002,5
O085389,D029,1
O085390,D054,10
O085391,D021,5
O085392,D120,9
O085393,D125,6
O085394,D112,9
O085395,D128,4
O085396,D090,4
O085397,D045,9
O085398,D033,7
O085399,D155,9
O085400,D007,3
O085401,D034,8
O085402,D147,5
O085403,D138,10
O085404,D070,3
O085405,D071,3
O085406,D169,9
O085407,D074,10
O085408,D011,9
O085409,D170,8
O085410,D185,9
O085411,D031,8
O085412,D086,7
O085413,D050,8
O085414,D032,3
O085415,D142,6
O085416,D180,1
O085417,D188,7
O085418,D131,6
O085419,D190,7
O085420,D102,7
O085421,D010,3
O085422,D085,10
O085423,D025,4
O085424,D186,9
O085425,D059,1
O085426,D154,4
O085427,D078,10
O085428,D195,8
O085429,D191,4
O085430,D066,8
O085431,D191,4
O085432,D029,9
O085433,D146,8
O085434,D071,8
O085435,D172,8
O085436,D171,5
O085437,D061,5
O085438,D062,1
O085439,D191,4
O085440,D178,6
O085441,D110,6
O085442,D082,9
O085443,D075,5
O085444,D024,5
O085445,D149,4
O085446,D127,5
O085447,D072,10
O085448,D012,6
O085449,D169,6
O085450,D139,3
O085451,D166,1
O085452,D080,8
O085453,D132,9
O085454,D076,5
O085455,D067,1
O085456,D110,1
O085457,D007,2
O085458,D133,2
O085459,D141,9
O085460,D014,9
O085461,D020,7
O085462,D198,1
O085463,D155,5
O085464,D056,5
O085465,D095,1
O085466,D081,10
O085467,D086,9
O085468,D152,10
O085469,D163,5
O085470,D086,7
O085471,D151,8
O085472,D193,8
O085473,D127,4
O085474,D100,8
O085475,D166,10
O085476,D011,8
O085477,D093,5
O085478,D047,1
O085479,D044,7
O085480,D138,8
O085481,D113,7
O085482,D097,2
O085483,D106,9
O085484,D069,6
O085485,D063,3
O085486,D003,8
O085487,D160,9
O085488,D085,5
O085489,D020,9
O085490,D089,5
O085491,D142,9
O085492,D165,10
O085493,D140,3
O085494,D015,7
O085495,D112,4
O085496,D009,6
O085497,D037,2
O085498,D059,5
O085499,D194,8
O085500,D148,1
O085501,D016,6
O085502,D044,2
O085503,D114,4
O085504,D183,2
O085505,D140,8
O085506,D085,8
O085507,D065,5
O085508,D056,2
O085509,D050,2
O085510,D189,7
O085511,D165,8
O085512,D074,10
O085513,D113,2
O085514,D022,10
O085515,D074,4
O085516,D190,6
O085517,D047,9
O085518,D162,6
O085519,D198,9
O085520,D077,6
O085521,D179,5
O085522,D050,10
O085523,D005,1
O085524,D087,8
O085525,D087,2
O085526,D175,10
O085527,D118,5
O085528,D179,8
O085529,D072,10
O085530,D139,10
O085531,D034,10
O085532,D130,9
O085533,D135,9
O085534,D069,1
O085535,D197,2
O085536,D110,1
O085537,D101,2
O085538,D198,7
O085539,D148,9
O085540,D163,1
O085541,D180,1
O085542,D073,2
O085543,D182,7
O085544,D091,5
O085545,D015,1
O085546,D084,1
O085547,D030,7
O085548,D143,1
O085549,D145,4
O085550,D091,1
O085551,D032,7
O085552,D183,7
O085553,D080,7
O085554,D070,7
O085555,D006,6
O085556,D173,9
O085557,D174,1
O085558,D114,10
O085559,D014,10
O085560,D183,4
O085561,D131,10
O085562,D032,9
O085563,D144,7
O085564,D158,2
O085565,D160,7
O085566,D070,2
O085567,D027,9
O085568,D085,6
O085569,D109,4
O085570,D033,9
O085571,D135,3
O085572,D135,6
O085573,D153,6
O085574,D031,10
O085575,D191,6
O085576,D189,1
O085577,D103,5
O085578,D156,4
O085579,D198,4
O085580,D002,9
O085581,D007,4
O085582,D019,6
O085583,D023,3
O085584,D021,3
O085585,D164,8
O085586,D115,9
O085587,D163,8
O085588,D039,5
O085589,D153,2
O085590,D081,9
O085591,D187,2
O085592,D067,6
O085593,D106,8
O085594,D110,2
O085595,D133,9
O085596,D020,8
O085597,D170,1
O085598,D198,1
O085599,D138,7
O085600,D108,8
O085601,D186,2
O085602,D127,9
O085603,D127,2
O085604,D024,5
O085605,D062,2
O085606,D028,10
O085607,D008,5
O085608,D089,4
O085609,D190,8
O085610,D172,9
O085611,D129,2
O085612,D062,2
O085613,D024,3
O085614,D191,6
O085615,D125,4
O085616,D032,3
O085617,D182,7
O085618,D162,10
O085619,D023,7
O085620,D015,6
O085621,D032,5
O085622,D067,5
O085623,D034,2
O085624,D133,8
O085625,D184,7
O085626,D152,4
O085627,D010,4
O085628,D073,9
O085629,D066,4
O085630,D151,6
O085631,D118,9
O085632,D188,1
O085633,D152,9
O085634,D104,6
O085635,D007,7
O085636,D164,2
O085637,D074,5
O085638,D135,8
O085639,D104,4
O085640,D154,8
O085641,D118,8
O085642,D025,2
O085643,D129,3
O085644,D163,5
O085645,D189,6
O085646,D151,3
O085647,D142,10
O085648,D077,2
O085649,D195,4
O085650,D149,6
O085651,D090,1
O085652,D014,2
O085653,D067,2
O085654,D005,10
O085655,D080,8
O085656,D113,4
O085657,D198,4
O085658,D082,1
O085659,D160,3
O085660,D186,6
O085661,D192,4
O085662,D118,3
O085663,D198,6
O085664,D181,1
O085665,D010,5
O085666,D094,7
O085667,D056,4
O085668,D010,5
O085669,D154,8
O085670,D138,3
O085671,D090,1
O085672,D132,3
O085673,D163,3
O085674,D097,4
O085675,D039,3
O085676,D010,1
O085677,D051,8
O085678,D125,5
O085679,D177,5
O085680,D022,3
O085681,D160,7
O085682,D107,10
O085683,D002,1
O085684,D130,6
O085685,D087,5
O085686,D188,1
O085687,D106,7
O085688,D128,4
O085689,D156,3
O085690,D145,10
O085691,D088,3
O085692,D018,8
O085693,D175,10
O085694,D091,6
O085695,D149,4
O085696,D023,1
O085697,D090,10
O085698,D126,3
O085699,D097,8
O085700,D172,8
O085701,D025,7
O085702,D015,9
O085703,D008,7
O085704,D069,8
O085705,D172,7
O085706,D118,1
O085707,D103,5
O085708,D041,1
O085709,D182,7
O085710,D099,8
O085711,D001,3
O085712,D172,2
O085713,D020,10
O085714,D064,7
O085715,D061,1
O085716,D142,3
O085717,D140,8
O085718,D195,1
O085719,D062,3
O085720,D193,3
O085721,D198,3
O085722,D071,6
O085723,D081,1
O085724,D040,5
O085725,D109,3
O085726,D187,3
O085727,D186,5
O085728,D149,7
O085729,D082,6
O085730,D036,2
O085731,D077,2
O085732,D007,1
O085733,D116,1
O085734,D062,3
O085735,D198,9
O085736,D179,4
O085737,D130,6
O085738,D187,10
O085739,D031,9
O085740,D059,5
O085741,D126,10
O085742,D148,2
O085743,D136,5
O085744,D036,5
O085745,D196,3
O085746,D072,9
O085747,D004,6
O085748,D097,9
O085749,D178,3
O085750,D159,8
O085751,D097,5
O085752,D065,4
O085753,D050,6
O085754,D118,10
O085755,D027,3
O085756,D173,6
O085757,D114,7
O085758,D105,7
O085759,D157,1
O085760,D097,6
O085761,D110,4
O085762,D010,2
O085763,D181,3
O085764,D061,6
O085765,D191,3
O085766,D106,10
O085767,D102,6
O085768,D171,9
O085769,D135,4
O085770,D091,3
O085771,D093,8
O085772,D005,1
O085773,D030,9
O085774,D193,10
O085775,D140,8
O085776,D053,5
O085777,D145,3
O085778,D144,4
O085779,D027,5
O085780,D126,5
O085781,D136,2
O085782,D037,8
O085783,D037,5
O085784,D040,4
O085785,D011,6
O085786,D083,3
O085787,D014,10
O085788,D183,10
O085789,D023,5
O085790,D003,2
O085791,D081,3
O085792,D067,10
O085793,D173,8
O085794,D061,2
O085795,D185,10
O085796,D185,4
O085797,D015,5
O085798,D082,9
O085799,D127,2
O085800,D011,2
O085801,D033,10
O085802,D068,8
O085803,D015,7
O085804,D114,6
O085805,D113,7
O085806,D185,3
O085807,D120,6
O085808,D135,3
O085809,D187,2
O085810,D141,2
O085811,D067,7
O085812,D091,3
O085813,D005,6
O085814,D033,8
O085815,D095,4
O085816,D111,10
O085817,D044,2
O085818,D012,8
O085819,D086,1
O085820,D127,10
O085821,D072,7
O085822,D061,1
O085823,D019,6
O085824,D089,2
O085825,D167,5
O085826,D089,3
O085827,D180,2
O085828,D109,10
O085829,D100,2
O085830,D116,8
O085831,D192,7
O085832,D107,2
O085833,D100,5
O085834,D050,3
O085835,D145,7
O085836,D067,6
O085837,D037,6
O085838,D181,9
O085839,D191,7
O085840,D020,4
O085841,D144,6
O085842,D068,7
O085843,D037,2
O085844,D050,10
O085845,D002,8
O085846,D140,10
O085847,D056,3
O085848,D168,6
O085849,D073,8
O085850,D031,3
O085851,D011,4
O085852,D149,1
O085853,D044,6
O085854,D015,7
O085855,D055,6
O085856,D074,7
O085857,D067,3
O085858,D156,7
O085859,D187,5
O085860,D153,4
O085861,D111,10
O085862,D032,2
O085863,D029,9
O085864,D067,10
O085865,D005,4
O085866,D091,5
O085867,D142,7
O085868,D078,9
O085869,D055,5
O085870,D127,2
O085871,D037,4
O085872,D169,3
O085873,D027,5
O085874,D125,10
O085875,D078,7
O085876,D033,3
O085877,D042,6
O085878,D038,6
O085879,D195,4
O085880,D031,8
O085881,D082,9
O085882,D088,2
O085883,D133,5
O085884,D078,7
O085885,D073,9
O085886,D106,1
O085887,D018,2
O085888,D062,5
O085889,D155,1
O085890,D036,3
O085891,D113,9
O085892,D019,1
O085893,D142,2
O085894,D111,7
O085895,D076,9
O085896,D007,6
O085897,D101,8
O085898,D074,7
O085899,D101,5
O085900,D170,5
O085901,D033,10
O085902,D005,1
O085903,D059,3
O085904,D097,4
O085905,D053,2
O085906,D097,8
O085907,D192,10
O085908,D164,10
O085909,D133,5
O085910,D152,2
O085911,D126,9
O085912,D152,4
O085913,D118,6
O085914,D071,7
O085915,D092,1
O085916,D184,1
O085917,D058,10
O085918,D075,8
O085919,D072,3
O085920,D136,5
O085921,D035,10
O085922,D054,3
O085923,D055,10
O085924,D024,3
O085925,D103,6
O085926,D024,4
O085927,D090,4
O085928,D019,8
O085929,D035,10
O085930,D169,3
O085931,D092,7
O085932,D137,8
O085933,D055,10
O085934,D022,1
O085935,D157,9
O085936,D145,7
O085937,D120,4
O085938,D051,4
O085939,D006,9
O085940,D035,5
O085941,D044,5
O085942,D080,9
O085943,D163,6
O085944,D023,10
O085945,D191,9
O085946,D012,8
O085947,D161,10
O085948,D183,5
O085949,D057,1
O085950,D167,5
O085951,D032,10
O085952,D067,3
O085953,D194,5
O085954,D163,8
O085955,D019,5
O085956,D165,6
O085957,D037,6
O085958,D004,7
O085959,D001,5
O085960,D170,7
O085961,D110,3
O085962,D004,5
O085963,D125,6
O085964,D071,1
O085965,D071,5
O085966,D130,5
O085967,D130,1
O085968,D112,9
O085969,D057,3
O085970,D147,8
O085971,D112,9
O085972,D058,6
O085973,D001,2
O085974,D097,3
O085975,D166,4
O085976,D169,6
O085977,D108,1
O085978,D155,3
O085979,D066,2
O085980,D146,10
O085981,D085,2
O085982,D100,1
O085983,D035,3
O085984,D020,1
O085985,D110,1
O085986,D195,9
O085987,D095,7
O085988,D187,1
O085989,D198,3
O085990,D017,8
O085991,D115,8
O085992,D133,3
O085993,D187,4
O085994,D071,4
O085995,D006,9
O085996,D077,5
O085997,D169,5
O085998,D011,3
O085999,D081,2
O086000,D023,3
O086001,D197,5
O086002,D101,9
O086003,D107,7
O086004,D034,1
O086005,D057,8
O086006,D177,5
O086007,D174,6
O086008,D008,1
O086009,D031,3
O086010,D102,7
O086011,D033,4
O086012,D151,10
O086013,D187,2
O086014,D016,10
O086015,D181,3
O086016,D182,7
O086017,D180,4
O086018,D199,4
O086019,D044,1
O086020,D159,4
O086021,D129,9
O086022,D055,8
O086023,D115,4
O086024,D027,2
O086025,D170,2
O086026,D099,1
O086027,D138,6
O086028,D102,9
O086029,D083,1
O086030,D184,6
O086031,D168,2
O086032,D066,7
O086033,D175,9
O086034,D004,10
O086035,D099,8
O086036,D172,5
O086037,D007,2
O086038,D021,1
O086039,D137,1
O086040,D153,5
O086041,D155,8
O086042,D077,7
O086043,D187,3
O086044,D082,10
O086045,D197,3
O086046,D082,3
O086047,D146,2
O086048,D084,4
O086049,D056,9
O086050,D069,4
O086051,D057,5
O086052,D015,1
O086053,D156,10
O086054,D177,2
O086055,D071,3
O086056,D085,6
O086057,D059,4
O086058,D014,9
O086059,D110,2
O086060,D076,7
O086061,D091,4
O086062,D020,10
O086063,D054,4
O086064,D198,9
O086065,D014,5
O086066,D012,10
O086067,D199,8
O086068,D032,2
O086069,D172,3
O086070,D091,4
O086071,D154,3
O086072,D199,2
O086073,D075,6
O086074,D167,10
O086075,D146,6
O086076,D155,6
O086077,D194,5
O086078,D170,4
O086079,D092,3
O086080,D057,4
O086081,D062,3
O086082,D133,7
O086083,D156,7
O086084,D157,8
O086085,D084,7
O086086,D063,8
O086087,D199,9
O086088,D170,7
O086089,D036,8
O086090,D146,7
O086091,D051,8
O086092,D018,7
O086093,D107,10
O086094,D029,3
O086095,D104,5
O086096,D103,2
O086097,D044,1
O086098,D161,9
O086099,D001,5
O086100,D038,8
O086101,D185,7
O086102,D146,3
O086103,D047,7
O086104,D191,2
O086105,D015,7
O086106,D148,1
O086107,D085,10
O086108,D147,9
O086109,D024,3
O086110,D128,4
O086111,D004,7
O086112,D132,5
O086113,D161,2
O086114,D173,2
O086115,D025,5
O086116,D003,2
O086117,D080,5
O086118,D113,2
O086119,D181,7
O086120,D083,5
O086121,D175,8
O086122,D107,4
O086123,D022,3
O086124,D136,9
O086125,D106,6
O086126,D174,3
O086127,D118,9
O086128,D053,7
O086129,D139,9
O086130,D146,9
O086131,D011,7
O086132,D132,9
O086133,D012,4
O086134,D175,6
O086135,D194,9
O086136,D103,6
O086137,D113,2
O086138,D085,9
O086139,D102,5
O086140,D012,9
O086141,D113,5
O086142,D034,1
O086143,D114,4
O086144,D025,2
O086145,D071,9
O086146,D086,9
O086147,D198,8
O086148,D196,6
O086149,D185,10
O086150,D175,8
O086151,D132,4
O086152,D131,1
O086153,D084,6
O086154,D111,10
O086155,D134,6
O086156,D151,9
O086157,D183,10
O086158,D105,9
O086159,D164,9
O086160,D191,6
O086161,D173,8
O086162,D165,1
O086163,D080,6
O086164,D011,8
O086165,D129,6
O086166,D161,7
O086167,D113,8
O086168,D041,5
O086169,D038,2
O086170,D125,6
O086171,D087,7
O086172,D180,8
O086173,D114,10
O086174,D019,2
O086175,D072,3
O086176,D010,4
O086177,D166,2
O086178,D015,6
O086179,D156,6
O086180,D147,6
O086181,D024,7
O086182,D045,4
O086183,D142,10
O086184,D145,3
O086185,D068,6
O086186,D040,3
O086187,D114,5
O086188,D044,3
O086189,D136,8
O086190,D022,7
O086191,D088,7
O086192,D174,3
O086193,D066,10
O086194,D146,6
O086195,D093,3
O086196,D042,7
O086197,D010,5
O086198,D171,4
O086199,D135,2
O086200,D055,8
O086201,D140,7
O086202,D029,10
O086203,D179,5
O086204,D011,4
O086205,D164,3
O086206,D178,3
O086207,D129,8
O086208,D070,8
O086209,D197,8
O086210,D028,2
O086211,D081,2
O086212,D036,9
O086213,D101,3
O086214,D021,5
O086215,D131,3
O086216,D160,3
O086217,D037,9
O086218,D035,6
O086219,D105,10
O086220,D178,7
O086221,D085,7
O086222,D033,2
O086223,D143,4
O086224,D145,8
O086225,D074,9
O086226,D089,9
O086227,D108,2
O086228,D007,3
O086229,D004,5
O086230,D068,4
O086231,D029,2
O086232,D025,1
O086233,D057,8
O086234,D002,7
O086235,D110,5
O086236,D184,7
O086237,D074,2
O086238,D092,4
O086239,D145,9
O086240,D145,5
O086241,D199,5
O086242,D061,10
O086243,D053,9
O086244,D103,2
O086245,D041,9
O086246,D109,7
O086247,D192,1
O086248,D190,1
O086249,D153,10
O086250,D086,3
O086251,D158,5
O086252,D192,6
O086253,D054,9
O086254,D130,7
O086255,D147,6
O086256,D120,8
O086257,D180,7
O086258,D012,7
O086259,D059,9
O086260,D042,9
O086261,D154,3
O086262,D173,7
O086263,D059,5
O086264,D156,5
O086265,D146,7
O086266,D118,5
O086267,D110,7
O086268,D033,1
O086269,D042,3
O086270,D182,10
O086271,D020,4
O086272,D019,10
O086273,D192,2
O086274,D092,9
O086275,D168,10
O086276,D198,5
O086277,D133,2
O086278,D108,10
O086279,D125,6
O086280,D063,10
O086281,D131,8
O086282,D014,1
O086283,D097,7
O086284,D125,9
O086285,D185,8
O086286,D068,5
O086287,D101,8
O086288,D154,6
O086289,D109,5
O086290,D066,2
O086291,D197,7
O086292,D131,1
O086293,D064,10
O086294,D160,7
O086295,D136,9
O086296,D098,6
O086297,D027,9
O086298,D193,4
O086299,D018,9
O086300,D167,6
O086301,D137,6
O086302,D131,8
O086303,D022,5
O086304,D035,10
O086305,D064,6
O086306,D036,8
O086307,D115,2
O086308,D057,3
O086309,D194,7
O086310,D099,9
O086311,D009,5
O086312,D081,9
O086313,D097,1
O086314,D105,5
O086315,D160,3
O086316,D031,4
O086317,D086,2
O086318,D172,7
O086319,D061,1
O086320,D098,3
O086321,D066,10
O086322,D132,8
O086323,D153,7
O086324,D188,8
O086325,D175,4
O086326,D172,1
O086327,D102,4
O086328,D024,6
O086329,D097,6
O086330,D084,1
O086331,D160,7
O086332,D114,7
O086333,D037,4
O086334,D086,4
O086335,D191,5
O086336,D184,9
O086337,D035,4
O086338,D073,10
O086339,D069,6
O086340,D146,7
O086341,D031,1
O086342,D197,9
O086343,D197,5
O086344,D137,7
O086345,D117,7
O086346,D112,7
O086347,D030,7
O086348,D140,3
O086349,D064,9
O086350,D159,4
O086351,D195,5
O086352,D111,10
O086353,D149,8
O086354,D032,7
O086355,D011,6
O086356,D072,3
O086357,D140,7
O086358,D195,3
O086359,D138,2
O086360,D031,1
O086361,D056,7
O086362,D035,10
O086363,D033,4
O086364,D092,3
O086365,D186,8
O086366,D175,8
O086367,D181,8
O086368,D105,6
O086369,D022,8
O086370,D023,9
O086371,D053,6
O086372,D045,2
O086373,D092,10
O086374,D179,8
O086375,D181,7
O086376,D154,1
O086377,D023,9
O086378,D076,1
O086379,D159,5
O086380,D138,8
O086381,D188,6
O086382,D053,6
O086383,D097,5
O086384,D001,9
O086385,D019,8
O086386,D072,6
O086387,D177,5
O086388,D169,6
O086389,D166,5
O086390,D169,9
O086391,D153,3
O086392,D041,6
O086393,D083,4
O086394,D183,2
O086395,D110,7
O086396,D059,2
O086397,D114,3
O086398,D168,9
O086399,D145,8
O086400,D088,2
O086401,D101,10
O086402,D179,6
O086403,D065,9
O086404,D014,8
O086405,D087,5
O086406,D085,8
O086407,D110,2
O086408,D115,2
O086409,D045,3
O086410,D152,6
O086411,D163,1
O086412,D051,1
O086413,D009,5
O086414,D020,3
O086415,D103,8
O086416,D037,7
O086417,D044,6
O086418,D193,5
O086419,D093,6
O086420,D080,10
O086421,D070,6
O086422,D045,9
O086423,D101,2
O086424,D042,10
O086425,D198,1
O086426,D018,6
O086427,D120,2
O086428,D146,7
O086429,D006,5
O086430,D166,2
O086431,D018,4
O086432,D037,7
O086433,D163,4
O086434,D114,3
O086435,D143,6
O086436,D183,9
O086437,D005,6
O086438,D037,4
O086439,D033,9
O086440,D055,9
O086441,D002,4
O086442,D035,3
O086443,D068,2
O086444,D063,3
O086445,D101,9
O086446,D156,3
O086447,D013,9
O086448,D044,3
O086449,D140,3
O086450,D196,3
O086451,D147,10
O086452,D145,9
O086453,D107,6
O086454,D132,7
O086455,D051,9
O086456,D080,8
O086457,D130,4
O086458,D158,9
O086459,D064,2
O086460,D037,6
O086461,D047,6
O086462,D145,3
O086463,D027,5
O086464,D064,5
O086465,D005,7
O086466,D164,8
O086467,D142,9
O086468,D066,3
O086469,D011,10
O086470,D139,1
O086471,D180,8
O086472,D151,3
O086473,D092,9
O086474,D078,7
O086475,D160,3
O086476,D025,9
O086477,D085,6
O086478,D132,5
O086479,D139,1
O086480,D077,7
O086481,D178,2
O086482,D030,10
O086483,D004,8
O086484,D027,3
O086485,D074,6
O086486,D058,9
O086487,D001,9
O086488,D007,2
O086489,D092,9
O086490,D053,7
O086491,D012,1
O086492,D157,8
O086493,D028,5
O086494,D042,1
O086495,D103,7
O086496,D145,2
O086497,D014,5
O086498,D169,7
O086499,D046,10
O086500,D148,3
O086501,D154,9
O086502,D111,1
O086503,D126,7
O086504,D104,2
O086505,D147,4
O086506,D167,4
O086507,D118,4
O086508,D120,2
O086509,D194,5
O086510,D186,9
O086511,D161,9
O086512,D106,9
O086513,D065,3
O086514,D051,5
O086515,D058,2
O086516,D063,3
O086517,D181,2
O086518,D020,2
O086519,D191,3
O086520,D198,7
O086521,D149,4
O086522,D033,2
