DORDER_ID,TIME_DELIVERY,DATE_DELIVERY
O078626,16:22:53,2020-09-15
O078627,12:46:30,2018-08-19
O078630,15:25:31,2009-10-26
O078632,13:48:24,2006-05-15
O078634,17:38:26,2023-01-28
O078641,17:11:00,2016-02-23
O078643,13:36:59,2014-04-23
O078644,14:35:53,2024-02-29
O078646,17:37:50,2014-08-12
O078652,17:01:00,2016-02-22
O078653,09:27:02,2002-03-07
O078663,08:35:04,2006-09-12
O078664,18:26:48,2009-02-03
O078675,16:31:53,2013-05-21
O078676,11:16:59,2024-04-06
O078679,09:15:11,2020-02-21
O078682,13:53:52,2020-11-08
O078687,14:22:36,2023-12-22
O078690,16:46:41,2016-08-17
O078693,13:53:04,2009-07-06
O078694,14:59:51,2023-05-20
O078697,12:12:14,2024-11-16
O078701,18:02:20,2016-04-30
O078703,14:50:35,2007-10-02
O078712,13:37:15,2007-10-27
O078717,11:15:36,2024-06-22
O078721,13:07:31,2024-07-04
O078723,15:48:37,2021-02-13
O078726,16:17:48,2022-11-04
O078727,08:49:56,2023-12-01
O078730,10:57:28,2014-10-31
O078733,15:15:00,2015-09-03
O078736,17:22:13,2023-04-20
O078744,14:41:08,2023-08-11
O078747,14:15:15,2021-06-07
O078756,14:32:15,2015-05-15
O078758,12:32:49,2024-11-10
O078762,06:56:36,2016-04-18
O078767,10:49:29,2020-07-21
O078769,10:45:14,2013-07-28
O078772,18:20:10,2020-06-06
O078774,07:30:53,2023-05-04
O078779,12:21:53,2021-10-24
O078780,16:41:19,2023-03-11
O078781,10:48:17,2022-04-03
O078786,17:11:44,2007-07-01
O078788,12:33:22,2019-01-17
O078796,14:20:18,2016-11-24
O078798,17:40:25,2019-06-24
O078799,18:09:13,2024-02-26
O078803,07:12:40,2021-05-21
O078809,18:40:20,2024-07-10
O078811,15:56:57,2023-11-27
O078812,11:22:51,2019-09-28
O078814,18:57:14,2024-09-16
O078817,15:40:24,2020-02-10
O078819,17:59:43,2011-11-03
O078820,17:51:34,2017-09-30
O078823,12:17:30,2023-03-08
O078827,13:58:05,2019-12-05
O078828,08:22:44,2001-07-16
O078830,06:32:52,2022-04-30
O078831,14:54:43,2024-05-05
O078835,15:27:08,2024-02-11
O078836,11:49:43,2019-03-05
O078838,08:42:57,2008-06-02
O078839,10:59:32,2005-07-11
O078844,06:53:37,2024-12-04
O078848,08:14:16,2013-04-29
O078855,18:39:03,2019-11-14
O078861,17:35:18,2016-09-22
O078865,13:55:00,2024-09-03
O078869,11:20:48,2024-03-25
O078871,16:50:14,2021-12-01
O078875,11:17:04,2024-10-21
O078876,17:25:36,2024-05-07
O078877,11:25:38,2021-04-13
O078878,18:47:27,2021-11-16
O078880,16:25:30,2019-11-12
O078885,13:41:46,2019-06-04
O078886,16:32:42,2020-05-10
O078887,14:34:16,2017-01-09
O078890,13:49:50,2022-05-23
O078893,16:37:07,2018-08-02
O078896,06:36:08,2021-03-31
O078897,14:19:12,2020-01-20
O078900,12:28:13,2024-06-13
O078905,17:58:34,2019-09-09
O078907,09:47:00,2020-10-02
O078909,11:06:48,2018-11-19
O078911,12:39:49,2023-10-22
O078912,18:44:16,2016-01-30
O078914,14:48:56,2023-09-01
O078915,07:21:50,2018-12-31
O078916,08:21:17,2024-10-07
O078924,06:47:19,2015-12-02
O078925,14:21:41,2017-07-23
O078931,07:11:27,2024-05-31
O078932,12:11:03,2019-03-14
O078940,15:46:24,2024-09-12
O078942,08:47:48,2017-12-08
O078943,15:35:59,2013-09-06
O078945,18:08:00,2021-09-22
O078953,16:19:04,2017-02-06
O078957,08:54:07,2020-10-05
O078961,12:31:18,2023-07-10
O078964,16:58:33,2014-12-21
O078965,17:56:35,2024-09-25
O078969,08:12:03,2019-02-07
O078971,08:07:21,2014-08-20
O078973,17:40:03,2021-03-27
O078989,11:40:29,2017-12-14
O078992,13:01:38,2023-02-23
O078997,08:00:09,2019-10-28
O078999,09:03:10,2018-06-24
O079002,10:12:29,2022-10-21
O079003,11:35:18,2016-07-28
O079004,11:47:28,2015-12-08
O079005,14:28:16,2024-10-21
O079006,16:58:07,2021-09-14
O079012,08:53:14,2020-04-05
O079014,07:34:02,2018-12-08
O079016,17:17:04,2024-07-11
O079026,16:32:34,2022-10-28
O079029,10:49:53,2023-03-11
O079031,12:32:47,2022-04-04
O079035,18:24:11,2022-10-18
O079036,18:58:54,2015-07-19
O079045,13:57:34,2014-04-24
O079058,18:13:16,2006-06-15
O079060,13:48:36,2023-09-05
O079062,07:36:41,2023-03-17
O079066,11:27:18,2011-08-09
O079067,08:13:16,2024-11-17
O079068,16:51:30,2023-10-19
O079073,16:57:05,2012-08-18
O079074,10:56:46,2024-11-21
O079079,09:58:39,2024-07-31
O079082,12:26:34,2020-01-18
O079087,09:54:43,2024-01-29
O079088,13:32:53,2023-09-12
O079089,17:55:55,2024-07-29
O079090,16:39:40,2022-07-10
O079093,08:03:15,2023-04-15
O079096,07:26:51,2023-02-20
O079097,13:56:53,2020-09-10
O079098,18:05:53,2002-01-27
O079099,10:02:49,2023-01-30
O079107,07:02:20,2007-05-22
O079108,16:17:39,2007-07-24
O079109,10:20:07,2024-04-17
O079111,09:50:38,2024-08-16
O079113,09:29:51,2024-10-24
O079114,13:24:25,2006-07-05
O079115,15:53:55,2019-04-05
O079123,17:36:38,2017-04-06
O079126,17:53:11,2024-11-13
O079132,12:02:41,2008-03-31
O079133,18:35:14,2023-10-18
O079135,16:45:20,2023-10-30
O079138,17:54:40,2024-11-30
O079139,16:12:58,2024-06-22
O079141,07:08:15,2010-11-03
O079142,13:38:44,2021-04-09
O079148,13:20:09,2020-01-07
O079151,10:28:42,2022-06-27
O079152,18:45:14,2023-02-20
O079157,11:30:59,2024-11-12
O079160,17:47:07,2009-04-23
O079162,13:07:50,2024-04-26
O079169,18:27:38,2024-10-31
O079171,14:58:57,2022-07-05
O079173,12:26:19,2016-09-06
O079175,10:23:21,2020-08-29
O079177,10:34:24,2024-08-25
O079182,17:40:12,2024-05-18
O079183,12:27:56,2016-05-02
O079186,08:49:27,2023-12-31
O079187,11:37:16,2022-05-30
O079196,13:52:33,2016-09-29
O079197,10:19:00,2014-04-19
O079198,17:11:44,2015-11-16
O079205,10:02:13,2014-02-23
O079212,07:36:45,2024-08-13
O079214,08:02:58,2008-12-22
O079218,10:09:48,2014-01-27
O079219,18:23:05,2019-03-23
O079220,08:47:04,2013-04-26
O079221,11:46:31,2023-02-08
O079223,14:53:27,2024-08-02
O079227,17:38:58,2020-12-19
O079231,12:59:18,2020-11-04
O079233,09:10:59,2019-07-14
O079236,09:48:06,2024-07-05
O079238,14:51:40,2021-10-08
O079239,07:40:43,2018-06-27
O079242,09:59:45,2015-01-31
O079243,18:39:34,2023-09-19
O079244,06:34:03,2012-11-07
O079245,16:06:13,2024-12-07
O079257,08:23:27,2019-12-13
O079258,11:52:54,2021-04-04
O079262,14:51:26,2023-10-12
O079269,13:24:32,2014-10-15
O079270,18:14:56,2018-08-09
O079273,17:50:28,2012-10-12
O079278,11:01:51,2018-09-18
O079279,15:27:10,2024-09-11
O079281,13:57:09,2024-08-04
O079282,15:17:46,2017-02-12
O079284,08:47:43,2011-04-19
O079285,14:30:11,2023-06-20
O079287,13:18:07,2018-01-13
O079290,13:47:09,2018-02-20
O079294,18:11:07,2022-08-25
O079297,16:06:44,2008-08-06
O079303,07:47:57,2011-05-08
O079308,06:48:10,2016-06-05
O079310,09:59:37,2018-10-15
O079323,11:03:22,2011-06-06
O079326,10:08:40,2008-03-27
O079327,09:47:14,2024-09-20
O079328,08:42:09,2024-10-16
O079332,13:24:34,2014-08-27
O079335,08:13:20,2023-09-30
O079336,13:44:27,2024-04-25
O079344,08:33:50,2013-01-20
O079350,13:52:09,2021-01-14
O079352,14:21:19,2024-12-06
O079355,14:18:47,2021-03-06
O079358,17:51:10,2015-12-27
O079359,18:59:22,2010-09-24
O079361,13:30:25,2014-04-20
O079362,07:09:14,2022-08-23
O079366,15:01:57,2022-09-28
O079368,18:20:42,2021-06-15
O079371,17:19:36,2024-04-10
O079373,09:45:58,2013-10-25
O079374,18:21:36,2023-03-09
O079376,08:06:10,2024-02-17
O079381,13:12:43,2021-12-22
O079383,18:52:42,2016-06-06
O079386,10:40:06,2012-09-13
O079387,18:47:55,2015-03-17
O079388,15:46:20,2008-10-28
O079389,18:47:10,2013-05-29
O079403,12:55:38,2021-05-02
O079405,15:29:25,2024-12-13
O079411,07:07:36,2017-04-13
O079412,10:04:11,2021-07-02
O079415,09:57:37,2020-12-07
O079419,13:02:49,2022-07-15
O079423,13:39:56,2024-07-03
O079424,14:56:58,2017-02-10
O079429,18:21:35,2014-05-03
O079433,17:21:16,2019-07-21
O079435,15:21:06,2018-12-31
O079437,14:46:20,2016-10-14
O079438,07:20:07,2022-11-17
O079440,07:41:15,1998-12-02
O079441,07:38:58,2007-09-22
O079446,06:59:41,2023-12-28
O079447,12:52:37,2022-07-28
O079448,14:27:00,2019-08-16
O079451,12:39:02,2019-09-15
O079452,12:59:37,2024-09-21
O079453,12:29:29,2015-06-24
O079454,12:15:03,2024-09-03
O079455,11:41:57,2017-05-22
O079456,10:24:30,2021-04-03
O079469,16:07:28,2016-08-24
O079470,17:45:08,2022-06-02
O079472,16:24:51,2004-03-17
O079474,12:12:22,2020-01-19
O079476,15:11:29,2011-01-11
O079477,12:10:10,2023-02-26
O079478,08:38:29,2017-06-21
O079480,13:34:33,2024-11-23
O079481,07:28:30,2022-01-14
O079482,10:09:56,2018-06-10
O079484,11:52:25,2024-10-30
O079489,17:44:04,2007-11-30
O079493,15:12:36,2005-05-18
O079499,13:48:44,2015-07-24
O079508,07:00:05,2019-10-06
O079513,08:35:59,2018-05-06
O079515,15:38:27,2024-12-16
O079517,09:39:16,2021-05-24
O079520,18:39:14,2024-11-18
O079521,11:00:32,2024-11-06
O079524,09:12:05,2017-04-02
O079526,15:37:06,2019-09-01
O079533,17:36:58,2024-08-01
O079534,13:24:21,2008-08-12
O079538,11:01:41,2009-06-18
O079539,07:28:24,2024-09-21
O079544,16:33:25,2013-07-22
O079559,13:16:28,2019-05-11
O079560,10:31:11,2023-08-09
O079564,07:32:11,2021-03-16
O079565,13:28:10,2024-11-29
O079566,15:38:18,2009-06-17
O079568,13:52:20,2021-08-03
O079574,09:01:46,2018-06-06
O079576,06:37:01,2023-08-18
O079577,08:32:47,2024-12-05
O079578,12:48:18,2022-11-18
O079582,17:42:57,2020-06-08
O079583,06:44:23,2014-03-17
O079585,07:56:55,2009-08-23
O079592,16:27:35,2023-09-22
O079593,17:07:52,2018-06-07
O079594,07:35:31,2024-08-10
O079596,08:52:00,2016-02-24
O079604,12:55:55,2024-02-23
O079607,17:38:30,2024-08-30
O079610,13:43:53,2024-10-18
O079616,11:35:26,2011-11-22
O079618,15:28:01,2024-09-20
O079619,09:12:18,2016-11-05
O079621,15:44:25,2024-08-22
O079631,16:06:18,2014-01-01
O079632,13:28:07,2022-06-27
O079633,07:54:26,2023-12-14
O079640,11:05:23,2014-10-15
O079641,07:25:02,2011-07-17
O079642,18:33:18,2020-04-22
O079647,09:16:59,2015-03-01
O079649,08:00:02,2023-03-23
O079656,16:12:38,2016-03-06
O079657,10:11:45,2024-11-30
O079659,12:48:45,2024-11-23
O079667,06:53:11,2011-06-20
O079674,08:53:44,2014-12-12
O079675,08:55:00,2024-10-15
O079677,16:25:44,2024-03-06
O079680,06:50:37,2016-06-09
O079681,08:59:51,2008-11-28
O079686,16:06:41,2000-05-27
O079687,13:32:49,2020-09-02
O079688,18:53:28,2024-10-21
O079696,12:34:24,2013-09-29
O079697,11:23:42,2011-09-02
O079699,12:07:35,2024-11-10
O079700,09:14:00,2013-09-08
O079702,09:17:31,2014-02-27
O079703,10:03:33,2015-12-29
O079707,08:31:53,2020-12-05
O079708,12:09:23,2019-05-23
O079710,10:56:01,2023-06-01
O079715,17:52:48,2020-09-12
O079717,12:48:42,2016-01-16
O079722,08:06:42,2015-09-29
O079729,14:01:01,2017-02-17
O079732,13:17:53,2017-06-27
O079734,06:51:23,2023-05-30
O079735,12:41:50,2022-07-11
O079738,17:09:11,2023-03-03
O079743,10:23:55,2024-07-13
O079745,14:43:12,2018-02-22
O079748,14:28:55,2020-05-13
O079752,08:28:29,2014-08-23
O079754,16:37:10,2016-04-05
O079755,07:37:05,2020-12-05
O079762,06:55:12,2011-01-16
O079763,15:34:18,2023-03-31
O079765,16:36:49,2007-01-26
O079766,13:15:49,2015-05-31
O079767,07:13:18,2014-08-19
O079770,08:39:51,2024-08-10
O079771,10:24:01,2012-12-19
O079774,15:38:20,2022-02-18
O079783,06:38:25,2024-02-25
O079785,14:03:33,2016-09-12
O079793,15:15:58,2019-04-29
O079799,11:42:12,2009-11-03
O079804,07:18:58,2009-07-21
O079807,14:56:06,2021-03-29
O079809,13:56:33,2019-05-27
O079812,09:20:40,2021-07-31
O079814,15:48:19,2010-05-30
O079816,14:13:04,2022-06-05
O079817,17:40:00,2023-01-22
O079819,09:13:33,2017-12-31
O079823,11:18:39,2019-03-24
O079825,08:55:41,2021-12-18
O079826,18:43:58,2024-07-13
O079829,14:46:19,2022-11-01
O079830,09:55:55,2019-09-04
O079834,09:13:56,2005-07-11
O079835,18:22:01,2022-04-22
O079840,08:19:18,2008-10-19
O079841,14:45:25,2013-12-11
O079844,18:09:01,2024-11-20
O079849,10:42:14,2019-02-24
O079850,09:13:29,2020-10-11
O079851,15:11:34,2017-08-15
O079857,15:13:41,2024-12-04
O079864,12:38:26,2023-09-02
O079869,07:48:05,2024-03-23
O079874,11:04:55,2024-09-23
O079876,17:28:18,2024-08-14
O079877,06:31:19,2024-08-30
O079878,07:33:45,2019-12-29
O079882,11:10:01,2020-07-12
O079885,09:50:29,2023-08-17
O079890,13:43:48,2007-03-25
O079894,12:29:26,2021-10-01
O079896,11:09:22,2013-11-11
O079898,08:48:06,2019-02-06
O079899,16:03:12,2024-01-16
O079901,17:04:04,2021-11-10
O079914,16:52:27,2023-07-21
O079915,10:44:06,2023-05-30
O079919,16:30:09,2024-08-03
O079935,13:36:22,2014-07-28
O079936,16:55:02,2016-08-11
O079942,12:59:47,2023-12-06
O079943,09:25:20,2022-10-02
O079946,07:06:17,2016-02-14
O079947,07:31:14,2024-10-19
O079948,16:42:36,2023-10-01
O079954,13:31:46,2014-02-02
O079955,16:57:49,2021-07-07
O079962,16:36:39,2024-03-31
O079967,11:10:41,2018-07-03
O079968,07:12:27,2015-12-16
O079970,07:39:36,2008-07-25
O079972,10:15:42,2013-01-30
O079976,13:32:25,2016-01-08
O079981,16:33:18,2019-04-04
O079984,07:51:40,2017-09-13
O079989,07:40:09,2018-03-30
O079990,06:55:30,2024-05-23
O079992,06:51:48,2020-07-01
O079994,18:29:25,2006-10-17
O079996,16:37:06,2015-01-12
O079998,07:59:17,2011-07-10
O079999,16:30:04,2018-10-09
O080001,16:40:42,2022-12-20
O080003,10:07:50,2015-04-06
O080008,14:38:42,2022-07-17
O080011,13:14:56,2016-02-10
O080014,11:00:44,2019-03-18
O080015,11:28:42,2009-06-10
O080023,07:31:41,2012-09-06
O080024,18:03:28,2024-09-06
O080026,17:13:29,2017-12-07
O080028,12:59:04,2016-03-04
O080029,14:41:55,2023-03-10
O080039,17:01:17,2021-08-12
O080042,13:26:25,2001-12-21
O080045,12:55:17,2023-07-18
O080047,09:19:08,2020-07-07
O080051,09:46:28,2021-08-31
O080061,14:49:44,2019-08-01
O080063,07:33:45,2016-11-21
O080067,10:28:22,2024-07-30
O080068,10:25:54,2020-02-16
O080071,18:29:27,2022-04-05
O080072,12:56:27,2019-04-16
O080076,18:16:08,2023-04-08
O080078,16:15:25,2014-03-30
O080081,18:45:46,2013-04-19
O080082,16:41:43,2019-06-17
O080083,15:30:03,2012-09-08
O080086,08:09:36,2024-09-12
O080088,16:50:24,2019-09-27
O080090,07:22:14,2005-01-09
O080094,11:26:41,2024-11-16
O080095,12:08:17,2020-05-11
O080096,17:28:42,2018-01-25
O080097,06:46:56,2021-06-20
O080099,16:51:35,2015-03-23
O080102,12:44:25,2022-12-17
O080105,09:30:18,2024-11-18
O080107,12:05:00,2022-08-27
O080108,16:20:26,2024-11-12
O080110,17:09:10,2014-01-28
O080118,11:28:29,2021-10-11
O080119,10:52:44,2022-12-05
O080128,15:26:52,2020-10-09
O080135,14:11:12,2006-03-04
O080137,14:28:31,2020-07-05
O080139,14:53:20,2023-08-19
O080143,08:00:02,2017-08-02
O080144,18:53:32,2024-09-12
O080145,17:45:03,2024-08-03
O080150,15:07:04,2024-09-06
O080152,10:49:13,2019-03-20
O080154,16:20:41,2017-04-23
O080161,06:53:08,2018-08-08
O080162,07:59:56,2024-08-09
O080163,06:52:03,2004-07-25
O080164,09:13:21,2015-08-27
O080174,11:07:05,2022-02-09
O080175,08:10:21,2016-10-01
O080177,16:46:02,2024-01-01
O080178,08:02:26,2017-06-28
O080180,10:52:46,2004-03-22
O080182,10:37:39,2013-03-11
O080183,11:59:11,2024-01-16
O080185,12:51:47,2022-06-04
O080188,06:55:57,2018-11-09
O080191,18:27:14,2019-07-04
O080194,12:08:15,2002-03-09
O080196,12:25:59,2016-08-29
O080197,11:42:52,2016-09-03
O080203,08:48:06,2023-08-18
O080205,14:45:58,2018-12-19
O080210,09:26:06,2021-03-20
O080214,12:16:00,2019-03-24
O080215,12:29:50,2013-10-29
O080220,17:56:03,2023-05-07
O080227,16:14:09,2021-05-30
O080235,10:41:33,2018-03-21
O080240,08:13:40,2012-01-04
O080244,17:56:50,2021-09-07
O080248,12:37:20,2019-12-20
O080249,18:53:14,2022-08-09
O080253,13:43:16,2020-08-01
O080257,14:51:30,2024-07-03
O080258,06:46:14,2020-10-01
O080265,07:53:00,2024-11-30
O080267,14:25:37,2019-01-09
O080270,14:36:02,2021-10-14
O080271,08:58:01,2018-10-11
O080272,13:01:48,2022-04-23
O080274,10:05:32,2023-08-21
O080275,15:35:15,2017-05-18
O080277,09:09:36,2007-09-28
O080278,18:28:18,2021-02-17
O080280,13:20:09,2021-06-15
O080282,17:56:13,2019-09-22
O080283,18:29:58,2024-02-05
O080284,14:33:50,2019-09-07
O080285,11:51:04,2008-07-17
O080286,14:56:21,2016-12-18
O080291,08:41:09,2012-05-31
O080295,07:31:51,2007-01-16
O080296,10:12:46,2014-02-21
O080302,18:00:54,2021-10-27
O080303,15:58:35,2024-02-02
O080304,06:57:31,2023-12-24
O080305,16:15:16,2004-09-11
O080308,09:08:29,2018-05-15
O080311,14:50:11,2017-11-09
O080312,11:59:02,2024-05-23
O080316,14:55:47,2024-07-11
O080317,11:27:23,2024-10-06
O080319,06:37:40,2016-09-29
O080322,11:17:22,2015-03-21
O080327,10:31:47,2004-02-25
O080328,08:09:05,2015-03-19
O080329,10:50:56,2022-10-02
O080332,09:18:46,2020-08-26
O080338,17:03:41,2024-02-23
O080341,12:53:28,1999-07-24
O080342,13:16:09,2016-06-06
O080343,13:58:17,2015-03-16
O080345,18:41:23,2013-12-02
O080346,16:26:01,2024-07-10
O080347,12:44:13,2018-11-02
O080349,07:05:41,2005-06-18
O080351,06:43:08,2015-05-15
O080352,11:40:33,2017-05-17
O080354,17:11:15,2023-01-22
O080357,16:33:16,2022-12-24
O080363,06:51:13,2017-12-19
O080365,12:58:42,2009-01-31
O080367,12:15:03,2019-06-29
O080369,07:54:02,2016-05-21
O080371,11:45:58,2021-04-10
O080376,18:57:54,2012-03-18
O080377,09:59:53,2016-02-18
O080381,08:38:45,2024-11-26
O080384,11:56:34,2018-01-23
O080385,16:51:28,2021-04-11
O080387,11:08:44,2004-06-30
O080394,18:10:01,2024-02-28
O080395,06:49:34,2023-08-18
O080396,06:58:05,2023-12-08
O080401,10:52:54,2018-01-12
O080409,06:41:21,2009-12-28
O080410,09:18:37,2009-02-12
O080411,17:42:48,2019-02-28
O080414,09:10:52,2021-05-12
O080415,13:59:16,2010-12-06
O080422,10:27:36,2022-01-09
O080423,17:56:16,2021-06-02
O080427,18:29:29,2020-05-08
O080428,08:41:51,2023-05-26
O080430,10:30:26,2023-09-08
O080434,12:20:33,2012-12-24
O080438,07:27:30,2005-02-04
O080439,15:51:51,2022-01-18
O080449,06:41:27,2023-07-11
O080454,11:24:48,2016-12-13
O080458,14:16:51,2021-05-11
O080464,07:53:49,2022-12-13
O080465,18:27:36,2015-09-24
O080467,16:16:19,2021-07-08
O080469,16:06:52,2018-03-03
O080472,14:56:15,2023-03-05
O080473,11:58:42,2013-08-30
O080479,08:26:26,2022-09-06
O080486,10:36:10,2019-05-09
O080489,06:42:56,2021-04-10
O080490,16:01:40,2021-11-20
O080492,08:56:53,2021-02-14
O080495,18:47:27,2024-06-07
O080499,09:35:20,2024-11-19
O080500,07:53:10,2006-10-18
O080504,07:55:28,2024-02-20
O080505,17:21:07,2012-01-29
O080507,11:37:04,2023-08-24
O080509,09:20:20,2022-08-03
O080510,13:56:15,2023-08-23
O080517,14:57:19,2007-05-14
O080518,10:55:18,2011-03-15
O080519,15:27:22,2022-06-15
O080520,13:23:09,2020-01-12
O080521,06:32:07,2022-08-04
O080522,11:34:18,2023-09-06
O080523,15:48:18,2023-03-29
O080524,13:03:15,2016-07-05
O080528,14:04:01,2020-12-19
O080529,14:07:39,2024-03-20
O080530,13:49:42,2011-11-29
O080531,08:24:31,2015-05-31
O080532,13:10:35,2017-02-22
O080535,12:40:53,2011-07-19
O080536,17:17:19,2001-08-09
O080537,09:24:01,2017-03-29
O080550,14:31:30,2024-03-17
O080554,17:33:49,2019-10-11
O080556,14:27:17,2009-09-20
O080559,12:20:20,2024-10-10
O080560,14:09:57,2016-12-04
O080562,13:36:12,2020-12-17
O080565,16:40:31,2018-08-16
O080570,11:43:09,2015-01-22
O080579,08:38:28,2023-07-13
O080582,10:06:14,2017-11-12
O080585,07:21:19,2023-10-15
O080586,07:07:26,2020-02-09
O080589,12:07:32,2023-02-12
O080593,11:46:39,2016-05-06
O080599,16:50:14,2023-05-14
O080600,11:08:53,2019-04-19
O080604,12:17:38,2024-11-24
O080610,09:24:37,2021-09-12
O080612,09:58:20,2016-01-08
O080617,07:47:15,2004-11-16
O080618,09:01:08,2009-10-03
O080620,15:40:52,2018-08-09
O080626,14:28:39,2008-11-03
O080633,11:03:32,2022-11-07
O080637,17:20:07,2024-11-30
O080638,11:40:31,2019-10-27
O080640,08:50:52,2018-05-07
O080646,12:17:12,2000-09-27
O080647,17:46:04,2020-06-23
O080648,11:24:05,2020-01-16
O080649,06:41:49,2021-07-11
O080654,10:33:53,2005-07-29
O080657,08:47:21,2020-08-19
O080658,18:07:56,2022-02-16
O080659,14:12:01,2021-01-21
O080664,10:05:56,2019-03-26
O080666,13:12:03,2018-12-19
O080669,17:04:41,2005-06-07
O080671,15:25:07,2024-11-05
O080674,14:19:42,2023-11-26
O080675,10:15:38,2016-04-03
O080688,11:42:47,2013-04-07
O080692,16:11:39,2022-03-03
O080693,16:59:44,2007-08-04
O080697,18:27:00,2022-11-03
O080698,07:02:04,2016-12-31
O080701,07:01:02,2024-08-24
O080703,13:22:22,2023-02-20
O080707,17:37:13,2017-03-22
O080710,16:53:35,2006-03-17
O080715,18:18:55,2023-09-12
O080720,11:19:56,2021-01-18
O080721,06:34:10,2007-11-12
O080723,06:44:52,2024-02-28
O080724,06:48:55,2016-01-21
O080727,13:10:03,2016-11-02
O080729,18:37:58,2018-01-07
O080731,10:31:54,2019-12-16
O080733,10:56:21,2020-08-26
O080737,10:42:20,2019-09-04
O080744,09:47:50,2003-06-15
O080745,10:52:57,2011-05-16
O080746,15:43:22,2024-07-17
O080758,16:10:20,2006-03-04
O080760,10:43:34,2022-12-17
O080762,14:46:25,2020-04-07
O080764,07:48:23,2022-10-12
O080766,08:24:44,2016-09-24
O080768,12:31:33,2022-11-20
O080769,09:25:20,2024-11-02
O080775,13:49:05,2023-06-26
O080778,12:03:10,2024-07-07
O080781,17:55:20,2015-07-13
O080786,07:17:17,2016-07-24
O080791,13:52:57,2013-06-30
O080792,16:26:25,2013-04-13
O080794,15:24:19,2018-05-08
O080804,15:00:34,2020-04-17
O080805,09:37:24,2016-08-10
O080806,14:15:16,2014-03-10
O080808,18:00:14,2011-03-10
O080809,10:39:40,2015-02-02
O080812,11:44:45,2016-01-21
O080815,14:06:09,2002-11-28
O080816,10:59:39,2003-08-06
O080819,14:25:34,2023-06-16
O080820,13:15:28,2022-07-26
O080823,15:59:26,2023-05-23
O080825,16:54:44,2009-02-27
O080826,13:11:41,2016-09-13
O080841,17:42:24,2020-02-09
O080843,17:49:57,2011-05-26
O080851,17:05:08,2015-12-26
O080852,15:16:26,2017-12-08
O080856,06:51:19,2019-10-26
O080857,18:24:46,2020-11-25
O080860,16:07:44,2024-04-16
O080862,08:47:14,2020-12-22
O080863,09:33:40,2024-06-23
O080865,11:25:09,2016-11-18
O080867,12:57:31,2022-06-30
O080869,11:21:22,2015-06-15
O080872,09:20:11,2013-11-15
O080873,16:09:15,2024-07-03
O080875,08:22:58,2011-11-20
O080878,11:18:08,2022-04-13
O080880,10:41:10,2019-05-27
O080884,15:18:36,2023-03-23
O080885,10:12:42,2022-11-03
O080886,15:44:28,2006-01-12
O080887,17:53:20,2021-12-02
O080890,14:39:37,2023-03-10
O080891,11:30:57,2021-02-12
O080894,15:34:04,2024-04-17
O080899,15:01:39,2022-09-12
O080906,13:54:16,2018-03-24
O080908,10:47:59,2022-06-26
O080909,16:32:50,2000-06-24
O080910,13:20:46,2020-10-13
O080911,12:33:54,2013-02-28
O080913,07:39:15,2021-06-30
O080914,14:37:49,2017-11-11
O080916,13:45:13,2017-06-27
O080917,08:50:45,2015-08-30
O080922,13:37:19,2021-03-27
O080925,06:37:16,2024-03-26
O080927,10:39:31,2012-04-07
O080930,13:00:31,2009-06-20
O080935,16:20:50,2022-01-23
O080937,07:15:58,2020-04-12
O080941,15:29:33,2014-02-26
O080942,15:03:35,2013-11-10
O080943,16:18:23,2022-12-24
O080947,14:11:39,2021-06-28
O080949,13:16:01,2008-08-25
O080952,12:41:12,2022-07-05
O080954,15:24:14,2023-08-20
O080956,16:54:52,2017-02-08
O080958,14:13:57,2019-09-26
O080962,16:19:12,2018-11-18
O080964,12:25:05,2020-07-11
O080966,11:36:22,2006-09-27
O080968,10:35:54,2024-11-20
O080969,12:26:35,2006-12-16
O080970,08:59:50,2022-08-30
O080971,13:47:45,2015-01-02
O080973,14:50:20,2017-12-12
O080975,12:45:58,2018-07-10
O080980,17:09:28,2000-04-29
O080991,08:59:24,2024-11-08
O080996,15:02:18,2011-11-10
O080998,15:37:13,2011-02-21
O080999,18:23:33,2012-11-06
